transaction_id,order_date,product_category,region,units_sold,price_per_unit,revenue
HM_103239,2023-12-10 08:16:59.966763,Accessories,Asia,4,15,60
HM_103240,2024-01-26 08:16:59.966763,Dresses,South America,3,60,180
HM_103241,2025-09-18 08:16:59.966763,Dresses,Middle East,2,60,120
HM_103242,2025-01-29 08:16:59.966763,Dresses,South America,3,60,180
HM_103243,2026-03-14 08:16:59.966763,Accessories,Asia,3,15,45
HM_103244,2025-10-09 08:16:59.966763,Footwear,North America,5,70,350
HM_103245,2025-02-10 08:16:59.966763,Tops,Europe,1,25,25
HM_103246,2024-08-20 08:16:59.966763,Dresses,Europe,5,60,300
HM_103247,2026-01-24 08:16:59.966763,Dresses,Middle East,4,60,240
HM_103248,2025-12-05 08:16:59.966763,Outerwear,Asia,2,90,180
HM_103249,2024-05-21 08:16:59.966763,Accessories,Asia,3,15,45
HM_103250,2025-07-21 08:16:59.966763,Dresses,Asia,3,60,180
HM_103251,2026-04-30 08:16:59.966763,Tops,Europe,7,25,175
HM_103252,2025-06-22 08:16:59.966763,Accessories,South America,1,15,15
HM_103253,2025-08-27 08:16:59.966763,Tops,Europe,1,25,25
HM_103254,2025-07-29 08:16:59.966763,Bottoms,Europe,1,40,40
HM_103255,2026-03-22 08:16:59.966763,Tops,Europe,3,25,75
HM_103256,2025-08-20 08:16:59.966763,Accessories,South America,4,15,60
HM_103257,2024-12-16 08:16:59.966763,Bottoms,North America,1,40,40
HM_103258,2025-01-26 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_103259,2025-09-07 08:16:59.966763,Outerwear,North America,2,90,180
HM_103260,2026-01-04 08:16:59.966763,Bottoms,North America,1,40,40
HM_103261,2026-04-07 08:16:59.966763,Dresses,Europe,3,60,180
HM_103262,2024-08-10 08:16:59.966763,Dresses,North America,1,60,60
HM_103263,2025-04-09 08:16:59.966763,Tops,Europe,3,25,75
HM_103264,2024-02-03 08:16:59.966763,Footwear,Europe,2,70,140
HM_103265,2023-12-05 08:16:59.966763,Tops,Middle East,4,25,100
HM_103266,2024-09-13 08:16:59.966763,Dresses,Asia,3,60,180
HM_103267,2025-12-28 08:16:59.966763,Accessories,Europe,1,15,15
HM_103268,2023-11-24 08:16:59.966763,Accessories,North America,3,15,45
HM_103269,2024-01-24 08:16:59.966763,Accessories,Middle East,2,15,30
HM_103270,2025-04-23 08:16:59.966763,Bottoms,North America,4,40,160
HM_103271,2026-03-16 08:16:59.966763,Tops,Asia,4,25,100
HM_103272,2025-11-11 08:16:59.966763,Footwear,South America,4,70,280
HM_103273,2024-05-05 08:16:59.966763,Dresses,Asia,2,60,120
HM_103274,2025-04-11 08:16:59.966763,Footwear,Middle East,1,70,70
HM_103275,2026-02-12 08:16:59.966763,Footwear,Asia,2,70,140
HM_103276,2025-02-13 08:16:59.966763,Footwear,Asia,4,70,280
HM_103277,2025-04-16 08:16:59.966763,Dresses,Middle East,1,60,60
HM_103278,2025-01-25 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_103279,2025-02-18 08:16:59.966763,Footwear,North America,3,70,210
HM_103280,2024-12-29 08:16:59.966763,Dresses,Europe,5,60,300
HM_103281,2025-05-02 08:16:59.966763,Tops,South America,1,25,25
HM_103282,2025-09-23 08:16:59.966763,Outerwear,South America,3,90,270
HM_103283,2025-03-27 08:16:59.966763,Outerwear,South America,2,90,180
HM_103284,2026-01-11 08:16:59.966763,Dresses,Asia,1,60,60
HM_103285,2024-02-11 08:16:59.966763,Tops,Middle East,5,25,125
HM_103286,2024-12-05 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_103287,2025-02-24 08:16:59.966763,Footwear,Middle East,5,70,350
HM_103288,2026-03-17 08:16:59.966763,Outerwear,Europe,1,90,90
HM_103289,2026-04-13 08:16:59.966763,Bottoms,Middle East,5,40,200
HM_103290,2025-08-08 08:16:59.966763,Tops,Middle East,2,25,50
HM_103291,2025-09-11 08:16:59.966763,Outerwear,Asia,4,90,360
HM_103292,2026-03-26 08:16:59.966763,Bottoms,North America,1,40,40
HM_103293,2025-12-12 08:16:59.966763,Dresses,South America,1,60,60
HM_103294,2026-03-13 08:16:59.966763,Outerwear,Asia,2,90,180
HM_103295,2026-01-19 08:16:59.966763,Tops,Asia,5,25,125
HM_103296,2024-04-01 08:16:59.966763,Accessories,Asia,4,15,60
HM_103297,2025-10-01 08:16:59.966763,Tops,South America,3,25,75
HM_103298,2025-01-14 08:16:59.966763,Bottoms,Asia,2,40,80
HM_103299,2024-12-08 08:16:59.966763,Footwear,North America,3,70,210
HM_103300,2024-08-29 08:16:59.966763,Dresses,Middle East,1,60,60
HM_103301,2024-01-24 08:16:59.966763,Outerwear,North America,3,90,270
HM_103302,2025-06-18 08:16:59.966763,Accessories,Middle East,3,15,45
HM_103303,2023-11-23 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_103304,2026-02-10 08:16:59.966763,Bottoms,Asia,3,40,120
HM_103305,2024-02-28 08:16:59.966763,Bottoms,Asia,4,40,160
HM_103306,2024-05-14 08:16:59.966763,Bottoms,South America,1,40,40
HM_103307,2025-05-13 08:16:59.966763,Tops,Europe,1,25,25
HM_103308,2024-08-18 08:16:59.966763,Bottoms,North America,2,40,80
HM_103309,2024-12-20 08:16:59.966763,Dresses,South America,2,60,120
HM_103310,2026-05-01 08:16:59.966763,Footwear,South America,2,70,140
HM_103311,2026-03-17 08:16:59.966763,Accessories,North America,3,15,45
HM_103312,2024-12-19 08:16:59.966763,Footwear,North America,3,70,210
HM_103313,2025-04-24 08:16:59.966763,Tops,Middle East,4,25,100
HM_103314,2024-04-10 08:16:59.966763,Bottoms,Europe,2,40,80
HM_103315,2026-04-21 08:16:59.966763,Accessories,Asia,1,15,15
HM_103316,2024-09-14 08:16:59.966763,Dresses,Europe,2,60,120
HM_103317,2024-02-02 08:16:59.966763,Tops,Europe,3,25,75
HM_103318,2025-11-16 08:16:59.966763,Footwear,Asia,3,70,210
HM_103319,2023-12-15 08:16:59.966763,Footwear,Europe,2,70,140
HM_103320,2025-10-20 08:16:59.966763,Dresses,South America,4,60,240
HM_103321,2024-05-11 08:16:59.966763,Tops,South America,4,25,100
HM_103322,2025-09-16 08:16:59.966763,Footwear,Asia,4,70,280
HM_103323,2025-06-14 08:16:59.966763,Accessories,Asia,1,15,15
HM_103324,2025-03-09 08:16:59.966763,Footwear,North America,4,70,280
HM_103325,2024-03-27 08:16:59.966763,Footwear,North America,5,70,350
HM_103326,2024-01-17 08:16:59.966763,Footwear,Europe,4,70,280
HM_103327,2024-10-03 08:16:59.966763,Dresses,Europe,2,60,120
HM_103328,2024-05-06 08:16:59.966763,Tops,Asia,2,25,50
HM_103329,2026-01-01 08:16:59.966763,Accessories,Europe,1,15,15
HM_103330,2024-08-19 08:16:59.966763,Accessories,Middle East,4,15,60
HM_103331,2026-01-13 08:16:59.966763,Footwear,South America,1,70,70
HM_103332,2024-07-23 08:16:59.966763,Tops,Europe,2,25,50
HM_103333,2024-11-22 08:16:59.966763,Tops,Europe,3,25,75
HM_103334,2025-11-23 08:16:59.966763,Outerwear,North America,3,90,270
HM_103335,2023-11-27 08:16:59.966763,Footwear,Middle East,3,70,210
HM_103336,2024-08-25 08:16:59.966763,Outerwear,Europe,2,90,180
HM_103337,2025-02-21 08:16:59.966763,Footwear,South America,1,70,70
HM_103338,2024-07-12 08:16:59.966763,Accessories,Europe,3,15,45
HM_103339,2026-01-08 08:16:59.966763,Accessories,Asia,1,15,15
HM_103340,2025-10-04 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_103341,2024-07-28 08:16:59.966763,Accessories,Europe,1,15,15
HM_103342,2024-04-11 08:16:59.966763,Accessories,Middle East,2,15,30
HM_103343,2026-02-09 08:16:59.966763,Tops,Europe,5,25,125
HM_103344,2024-10-14 08:16:59.966763,Dresses,South America,3,60,180
HM_103345,2024-02-29 08:16:59.966763,Footwear,South America,1,70,70
HM_103346,2024-06-09 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_103347,2025-05-06 08:16:59.966763,Bottoms,North America,2,40,80
HM_103348,2024-09-07 08:16:59.966763,Bottoms,North America,1,40,40
HM_103349,2026-01-18 08:16:59.966763,Bottoms,Asia,3,40,120
HM_103350,2024-10-08 08:16:59.966763,Bottoms,North America,4,40,160
HM_103351,2025-03-31 08:16:59.966763,Dresses,Middle East,3,60,180
HM_103352,2024-12-15 08:16:59.966763,Outerwear,North America,2,90,180
HM_103353,2024-02-12 08:16:59.966763,Dresses,Asia,1,60,60
HM_103354,2025-01-06 08:16:59.966763,Tops,Europe,4,25,100
HM_103355,2025-10-09 08:16:59.966763,Tops,North America,3,25,75
HM_103356,2025-10-03 08:16:59.966763,Accessories,Middle East,1,15,15
HM_103357,2026-03-10 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_103358,2024-07-25 08:16:59.966763,Footwear,Asia,5,70,350
HM_103359,2025-01-11 08:16:59.966763,Accessories,Asia,3,15,45
HM_103360,2024-04-04 08:16:59.966763,Footwear,South America,1,70,70
HM_103361,2024-10-16 08:16:59.966763,Bottoms,South America,4,40,160
HM_103362,2024-06-21 08:16:59.966763,Accessories,South America,4,15,60
HM_103363,2024-09-09 08:16:59.966763,Bottoms,Europe,1,40,40
HM_103364,2025-11-03 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_103365,2024-08-10 08:16:59.966763,Accessories,South America,3,15,45
HM_103366,2025-10-27 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_103367,2024-06-25 08:16:59.966763,Bottoms,Asia,2,40,80
HM_103368,2024-05-15 08:16:59.966763,Tops,Europe,1,25,25
HM_103369,2025-08-31 08:16:59.966763,Accessories,Asia,2,15,30
HM_103370,2024-10-05 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_103371,2025-09-06 08:16:59.966763,Accessories,South America,1,15,15
HM_103372,2024-07-05 08:16:59.966763,Bottoms,Asia,4,40,160
HM_103373,2025-10-18 08:16:59.966763,Accessories,North America,1,15,15
HM_103374,2024-12-22 08:16:59.966763,Footwear,Europe,4,70,280
HM_103375,2024-06-02 08:16:59.966763,Footwear,Middle East,3,70,210
HM_103376,2026-01-03 08:16:59.966763,Footwear,South America,2,70,140
HM_103377,2025-11-24 08:16:59.966763,Tops,Asia,3,25,75
HM_103378,2025-08-17 08:16:59.966763,Tops,Europe,2,25,50
HM_103379,2026-02-28 08:16:59.966763,Accessories,South America,4,15,60
HM_103380,2025-10-07 08:16:59.966763,Bottoms,Asia,6,40,240
HM_103381,2024-11-07 08:16:59.966763,Dresses,Middle East,3,60,180
HM_103382,2024-08-21 08:16:59.966763,Tops,North America,2,25,50
HM_103383,2025-02-08 08:16:59.966763,Bottoms,North America,5,40,200
HM_103384,2025-03-28 08:16:59.966763,Tops,Middle East,2,25,50
HM_103385,2026-03-03 08:16:59.966763,Outerwear,Europe,2,90,180
HM_103386,2024-07-31 08:16:59.966763,Bottoms,Middle East,4,40,160
HM_103387,2024-05-04 08:16:59.966763,Accessories,Asia,4,15,60
HM_103388,2025-07-22 08:16:59.966763,Tops,Europe,2,25,50
HM_103389,2026-01-26 08:16:59.966763,Accessories,North America,3,15,45
HM_103390,2025-07-01 08:16:59.966763,Bottoms,Asia,2,40,80
HM_103391,2024-08-22 08:16:59.966763,Outerwear,South America,3,90,270
HM_103392,2026-02-04 08:16:59.966763,Outerwear,South America,3,90,270
HM_103393,2023-12-25 08:16:59.966763,Bottoms,South America,1,40,40
HM_103394,2024-11-03 08:16:59.966763,Outerwear,North America,3,90,270
HM_103395,2024-02-13 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_103396,2024-12-06 08:16:59.966763,Footwear,Europe,1,70,70
HM_103397,2024-12-06 08:16:59.966763,Footwear,North America,2,70,140
HM_103398,2025-12-02 08:16:59.966763,Bottoms,Asia,2,40,80
HM_103399,2025-07-21 08:16:59.966763,Accessories,Asia,1,15,15
HM_103400,2025-08-03 08:16:59.966763,Tops,South America,1,25,25
HM_103401,2025-03-18 08:16:59.966763,Tops,Europe,1,25,25
HM_103402,2025-09-06 08:16:59.966763,Outerwear,South America,1,90,90
HM_103403,2026-02-12 08:16:59.966763,Bottoms,Asia,3,40,120
HM_103404,2025-07-02 08:16:59.966763,Footwear,Asia,5,70,350
HM_103405,2025-03-29 08:16:59.966763,Footwear,Middle East,4,70,280
HM_103406,2025-07-12 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_103407,2023-12-10 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_103408,2026-03-08 08:16:59.966763,Bottoms,South America,2,40,80
HM_103409,2024-05-04 08:16:59.966763,Tops,Europe,2,25,50
HM_103410,2024-07-19 08:16:59.966763,Dresses,Middle East,5,60,300
HM_103411,2025-07-15 08:16:59.966763,Tops,North America,3,25,75
HM_103412,2024-12-24 08:16:59.966763,Tops,Middle East,3,25,75
HM_103413,2024-05-17 08:16:59.966763,Bottoms,South America,1,40,40
HM_103414,2025-07-01 08:16:59.966763,Footwear,Europe,4,70,280
HM_103415,2024-03-26 08:16:59.966763,Accessories,Middle East,4,15,60
HM_103416,2024-03-11 08:16:59.966763,Bottoms,Europe,2,40,80
HM_103417,2025-01-15 08:16:59.966763,Accessories,North America,3,15,45
HM_103418,2024-03-20 08:16:59.966763,Bottoms,Asia,2,40,80
HM_103419,2024-10-29 08:16:59.966763,Tops,Europe,2,25,50
HM_103420,2025-05-16 08:16:59.966763,Footwear,Middle East,3,70,210
HM_103421,2024-05-06 08:16:59.966763,Accessories,South America,1,15,15
HM_103422,2025-11-15 08:16:59.966763,Footwear,South America,6,70,420
HM_103423,2025-09-11 08:16:59.966763,Tops,South America,3,25,75
HM_103424,2024-01-17 08:16:59.966763,Footwear,South America,2,70,140
HM_103425,2025-02-25 08:16:59.966763,Accessories,Europe,4,15,60
HM_103426,2025-12-05 08:16:59.966763,Accessories,South America,4,15,60
HM_103427,2026-01-05 08:16:59.966763,Accessories,Asia,1,15,15
HM_103428,2024-10-29 08:16:59.966763,Outerwear,North America,2,90,180
HM_103429,2024-12-08 08:16:59.966763,Accessories,Europe,1,15,15
HM_103430,2025-09-25 08:16:59.966763,Accessories,Europe,1,15,15
HM_103431,2025-01-29 08:16:59.966763,Outerwear,South America,4,90,360
HM_103432,2025-06-18 08:16:59.966763,Footwear,South America,3,70,210
HM_103433,2025-04-24 08:16:59.966763,Dresses,Europe,2,60,120
HM_103434,2024-06-11 08:16:59.966763,Footwear,South America,3,70,210
HM_103435,2023-12-25 08:16:59.966763,Bottoms,South America,2,40,80
HM_103436,2025-11-18 08:16:59.966763,Bottoms,South America,1,40,40
HM_103437,2024-02-26 08:16:59.966763,Accessories,South America,1,15,15
HM_103438,2025-12-07 08:16:59.966763,Outerwear,South America,6,90,540
HM_103439,2025-11-01 08:16:59.966763,Outerwear,Middle East,2,90,180
HM_103440,2026-05-03 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_103441,2025-11-12 08:16:59.966763,Dresses,Middle East,3,60,180
HM_103442,2025-10-07 08:16:59.966763,Bottoms,Europe,4,40,160
HM_103443,2023-12-04 08:16:59.966763,Outerwear,North America,2,90,180
HM_103444,2024-10-18 08:16:59.966763,Outerwear,Europe,4,90,360
HM_103445,2024-11-09 08:16:59.966763,Accessories,Middle East,2,15,30
HM_103446,2025-07-04 08:16:59.966763,Footwear,Europe,2,70,140
HM_103447,2024-09-19 08:16:59.966763,Footwear,North America,2,70,140
HM_103448,2024-01-16 08:16:59.966763,Accessories,South America,4,15,60
HM_103449,2024-12-25 08:16:59.966763,Tops,Asia,1,25,25
HM_103450,2025-12-14 08:16:59.966763,Dresses,Middle East,3,60,180
HM_103451,2024-05-24 08:16:59.966763,Accessories,Middle East,3,15,45
HM_103452,2024-09-06 08:16:59.966763,Accessories,North America,4,15,60
HM_103453,2024-06-24 08:16:59.966763,Bottoms,South America,3,40,120
HM_103454,2025-12-30 08:16:59.966763,Outerwear,South America,1,90,90
HM_103455,2024-11-06 08:16:59.966763,Tops,Asia,3,25,75
HM_103456,2024-02-26 08:16:59.966763,Dresses,South America,4,60,240
HM_103457,2025-09-24 08:16:59.966763,Accessories,North America,3,15,45
HM_103458,2024-06-22 08:16:59.966763,Accessories,South America,2,15,30
HM_103459,2025-09-07 08:16:59.966763,Accessories,North America,2,15,30
HM_103460,2024-10-07 08:16:59.966763,Bottoms,Middle East,4,40,160
HM_103461,2024-03-22 08:16:59.966763,Tops,Middle East,3,25,75
HM_103462,2026-01-09 08:16:59.966763,Accessories,Middle East,1,15,15
HM_103463,2025-03-17 08:16:59.966763,Accessories,Europe,2,15,30
HM_103464,2023-12-21 08:16:59.966763,Tops,Middle East,5,25,125
HM_103465,2024-07-23 08:16:59.966763,Footwear,North America,1,70,70
HM_103466,2025-10-29 08:16:59.966763,Dresses,Asia,4,60,240
HM_103467,2024-10-20 08:16:59.966763,Accessories,South America,3,15,45
HM_103468,2026-01-27 08:16:59.966763,Footwear,Middle East,1,70,70
HM_103469,2025-12-09 08:16:59.966763,Tops,Europe,4,25,100
HM_103470,2024-06-02 08:16:59.966763,Tops,Europe,1,25,25
HM_103471,2025-12-09 08:16:59.966763,Footwear,North America,3,70,210
HM_103472,2025-02-02 08:16:59.966763,Accessories,Asia,1,15,15
HM_103473,2024-08-25 08:16:59.966763,Accessories,Middle East,5,15,75
HM_103474,2026-01-03 08:16:59.966763,Footwear,Middle East,2,70,140
HM_103475,2025-05-21 08:16:59.966763,Footwear,Europe,2,70,140
HM_103476,2025-08-31 08:16:59.966763,Outerwear,North America,3,90,270
HM_103477,2025-03-03 08:16:59.966763,Dresses,Europe,4,60,240
HM_103478,2025-12-15 08:16:59.966763,Dresses,Europe,2,60,120
HM_103479,2024-08-13 08:16:59.966763,Dresses,Asia,4,60,240
HM_103480,2025-04-28 08:16:59.966763,Tops,North America,2,25,50
HM_103481,2026-02-08 08:16:59.966763,Accessories,Asia,3,15,45
HM_103482,2024-06-18 08:16:59.966763,Bottoms,North America,1,40,40
HM_103483,2025-11-27 08:16:59.966763,Outerwear,Middle East,4,90,360
HM_103484,2024-03-23 08:16:59.966763,Accessories,South America,4,15,60
HM_103485,2025-12-21 08:16:59.966763,Accessories,South America,3,15,45
HM_103486,2025-01-12 08:16:59.966763,Bottoms,North America,4,40,160
HM_103487,2024-05-31 08:16:59.966763,Tops,South America,1,25,25
HM_103488,2024-01-26 08:16:59.966763,Tops,Europe,3,25,75
HM_103489,2026-04-13 08:16:59.966763,Dresses,Middle East,4,60,240
HM_103490,2024-10-26 08:16:59.966763,Tops,Middle East,2,25,50
HM_103491,2025-07-03 08:16:59.966763,Accessories,South America,3,15,45
HM_103492,2025-07-27 08:16:59.966763,Outerwear,North America,3,90,270
HM_103493,2024-01-02 08:16:59.966763,Outerwear,Europe,3,90,270
HM_103494,2023-11-24 08:16:59.966763,Accessories,North America,1,15,15
HM_103495,2025-02-07 08:16:59.966763,Bottoms,South America,3,40,120
HM_103496,2026-03-19 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_103497,2025-07-03 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_103498,2026-01-14 08:16:59.966763,Tops,North America,5,25,125
HM_103499,2023-11-24 08:16:59.966763,Footwear,Asia,2,70,140
HM_103500,2024-02-28 08:16:59.966763,Bottoms,North America,5,40,200
HM_103501,2024-06-23 08:16:59.966763,Footwear,Asia,2,70,140
HM_103502,2025-02-01 08:16:59.966763,Outerwear,North America,1,90,90
HM_103503,2025-04-25 08:16:59.966763,Tops,Asia,5,25,125
HM_103504,2025-02-21 08:16:59.966763,Outerwear,Asia,4,90,360
HM_103505,2026-03-16 08:16:59.966763,Accessories,Asia,3,15,45
HM_103506,2025-12-31 08:16:59.966763,Outerwear,Asia,2,90,180
HM_103507,2024-12-27 08:16:59.966763,Dresses,Europe,2,60,120
HM_103508,2023-12-21 08:16:59.966763,Footwear,Asia,3,70,210
HM_103509,2025-12-20 08:16:59.966763,Tops,Asia,5,25,125
HM_103510,2025-11-15 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_103511,2026-04-22 08:16:59.966763,Tops,Europe,2,25,50
HM_103512,2024-02-08 08:16:59.966763,Outerwear,Asia,2,90,180
HM_103513,2024-05-06 08:16:59.966763,Footwear,South America,2,70,140
HM_103514,2024-01-20 08:16:59.966763,Outerwear,Europe,2,90,180
HM_103515,2026-02-23 08:16:59.966763,Outerwear,Middle East,5,90,450
HM_103516,2024-01-18 08:16:59.966763,Tops,North America,1,25,25
HM_103517,2024-05-05 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_103518,2025-01-09 08:16:59.966763,Tops,Middle East,1,25,25
HM_103519,2025-03-10 08:16:59.966763,Bottoms,Europe,4,40,160
HM_103520,2025-02-11 08:16:59.966763,Bottoms,Europe,2,40,80
HM_103521,2024-04-28 08:16:59.966763,Dresses,South America,1,60,60
HM_103522,2024-04-11 08:16:59.966763,Bottoms,South America,4,40,160
HM_103523,2024-03-12 08:16:59.966763,Tops,Europe,2,25,50
HM_103524,2024-09-09 08:16:59.966763,Tops,Europe,4,25,100
HM_103525,2025-09-14 08:16:59.966763,Tops,Europe,4,25,100
HM_103526,2025-08-09 08:16:59.966763,Outerwear,North America,2,90,180
HM_103527,2024-07-06 08:16:59.966763,Footwear,Middle East,3,70,210
HM_103528,2024-12-08 08:16:59.966763,Outerwear,South America,3,90,270
HM_103529,2026-03-29 08:16:59.966763,Dresses,South America,1,60,60
HM_103530,2025-06-14 08:16:59.966763,Bottoms,Asia,5,40,200
HM_103531,2025-02-01 08:16:59.966763,Footwear,North America,2,70,140
HM_103532,2024-11-01 08:16:59.966763,Bottoms,Europe,3,40,120
HM_103533,2025-08-19 08:16:59.966763,Bottoms,Europe,3,40,120
HM_103534,2026-03-11 08:16:59.966763,Bottoms,North America,2,40,80
HM_103535,2023-12-05 08:16:59.966763,Tops,South America,3,25,75
HM_103536,2025-08-14 08:16:59.966763,Bottoms,Europe,2,40,80
HM_103537,2023-12-22 08:16:59.966763,Bottoms,Asia,2,40,80
HM_103538,2025-05-14 08:16:59.966763,Accessories,South America,2,15,30
HM_103539,2024-03-20 08:16:59.966763,Tops,Middle East,5,25,125
HM_103540,2025-05-25 08:16:59.966763,Bottoms,North America,3,40,120
HM_103541,2025-01-12 08:16:59.966763,Footwear,South America,5,70,350
HM_103542,2023-11-28 08:16:59.966763,Tops,Middle East,1,25,25
HM_103543,2025-07-28 08:16:59.966763,Bottoms,Asia,2,40,80
HM_103544,2024-01-01 08:16:59.966763,Outerwear,North America,2,90,180
HM_103545,2025-04-04 08:16:59.966763,Tops,Europe,2,25,50
HM_103546,2026-01-22 08:16:59.966763,Tops,Europe,1,25,25
HM_103547,2025-06-04 08:16:59.966763,Dresses,Middle East,2,60,120
HM_103548,2024-10-21 08:16:59.966763,Bottoms,South America,3,40,120
HM_103549,2023-12-23 08:16:59.966763,Accessories,Asia,4,15,60
HM_103550,2023-11-30 08:16:59.966763,Footwear,Middle East,1,70,70
HM_103551,2026-02-23 08:16:59.966763,Tops,Asia,4,25,100
HM_103552,2025-09-30 08:16:59.966763,Accessories,Asia,4,15,60
HM_103553,2026-02-19 08:16:59.966763,Dresses,Asia,1,60,60
HM_103554,2025-12-27 08:16:59.966763,Tops,North America,1,25,25
HM_103555,2024-03-03 08:16:59.966763,Accessories,Middle East,3,15,45
HM_103556,2025-08-26 08:16:59.966763,Bottoms,North America,2,40,80
HM_103557,2025-07-15 08:16:59.966763,Dresses,South America,5,60,300
HM_103558,2025-08-20 08:16:59.966763,Tops,South America,2,25,50
HM_103559,2026-01-03 08:16:59.966763,Dresses,Europe,1,60,60
HM_103560,2024-07-06 08:16:59.966763,Bottoms,Europe,1,40,40
HM_103561,2026-04-13 08:16:59.966763,Footwear,Europe,1,70,70
HM_103562,2025-11-12 08:16:59.966763,Tops,South America,2,25,50
