transaction_id,date,region,category,product_name,units_sold,unit_price,inventory_level,promotion,payment_method,revenue,customer_age,return_flag,supplier_delay_days,date_year,date_month,date_quarter,date_day,supplier_delay_days_year,supplier_delay_days_month,supplier_delay_days_quarter,supplier_delay_days_day,year,month
GROC-102706,2024-08-02,West,Vegetables,Carrot,8,136.49,37.0,0,UPI,1091.94,40,0,1970-01-01 00:00:00.000000006,2024,8,3,2,1970,1,1,1,2024,8
GROC-102707,2025-07-28,West,Vegetables,Carrot,21,205.02,,0,Card,4305.34,35,0,1970-01-01 00:00:00.000000000,2025,7,3,28,1970,1,1,1,2025,7
GROC-102708,2026-04-16,South,Dairy,Cheese,22,303.77,68.0,0,Cash,6682.98,48,0,1970-01-01 00:00:00.000000002,2026,4,2,16,1970,1,1,1,2026,4
GROC-102709,2025-05-04,West,Vegetables,Tomato,8,156.84,53.0,0,UPI,1254.68,68,0,1970-01-01 00:00:00.000000001,2025,5,2,4,1970,1,1,1,2025,5
GROC-102710,2025-04-05,West,Dairy,Cheese,19,293.66,61.0,0,Cash,5579.62,62,1,1970-01-01 00:00:00.000000005,2025,4,2,5,1970,1,1,1,2025,4
GROC-102711,2024-07-11,South,Snacks,Chocolate,23,136.12,48.0,0,Cash,3130.76,38,0,1970-01-01 00:00:00.000000011,2024,7,3,11,1970,1,1,1,2024,7
GROC-102712,2024-11-09,North,Dairy,Butter,14,80.47,33.0,0,UPI,1126.61,42,0,1970-01-01 00:00:00.000000010,2024,11,4,9,1970,1,1,1,2024,11
GROC-102713,2024-11-07,North,Snacks,Chocolate,18,26.24,62.0,0,UPI,472.32,66,0,1970-01-01 00:00:00.000000009,2024,11,4,7,1970,1,1,1,2024,11
GROC-102714,2025-12-13,North,Snacks,Biscuits,5,222.93,25.0,1,UPI,1114.65,57,0,1970-01-01 00:00:00.000000000,2025,12,4,13,1970,1,1,1,2025,12
GROC-102715,2026-04-04,West,Fruits,Papaya,9,309.85,49.0,1,Card,2788.67,20,1,1970-01-01 00:00:00.000000005,2026,4,2,4,1970,1,1,1,2026,4
GROC-102716,2025-11-03,North,Beverages,Cold Drink,17,110.88,57.0,0,UPI,1884.96,27,0,1970-01-01 00:00:00.000000000,2025,11,4,3,1970,1,1,1,2025,11
GROC-102717,2025-08-29,West,Dairy,Curd,22,18.76,23.0,1,Card,412.76,50,0,1970-01-01 00:00:00.000000000,2025,8,3,29,1970,1,1,1,2025,8
GROC-102718,2025-05-01,South,Snacks,Candy,20,270.82,25.0,0,Card,5416.4,50,1,1970-01-01 00:00:00.000000004,2025,5,2,1,1970,1,1,1,2025,5
GROC-102719,2025-12-22,West,Dairy,Butter,20,117.57,56.0,0,UPI,2351.44,41,0,1970-01-01 00:00:00.000000005,2025,12,4,22,1970,1,1,1,2025,12
GROC-102720,2024-07-23,South,Dairy,Curd,3,487.91,49.0,0,UPI,1463.74,59,1,1970-01-01 00:00:00.000000005,2024,7,3,23,1970,1,1,1,2024,7
GROC-102721,2024-12-20,South,Fruits,Papaya,23,39.26,38.0,1,Card,903.02,49,0,1970-01-01 00:00:00.000000001,2024,12,4,20,1970,1,1,1,2024,12
GROC-102722,2025-11-07,South,Snacks,Chocolate,10,189.86,49.0,0,Cash,1898.6,27,0,1970-01-01 00:00:00.000000002,2025,11,4,7,1970,1,1,1,2025,11
GROC-102723,2025-05-07,South,Beverages,Tea,23,173.93,50.0,1,Card,4000.43,52,0,1970-01-01 00:00:00.000000002,2025,5,2,7,1970,1,1,1,2025,5
GROC-102724,2025-02-15,West,Beverages,Energy Drink,4,131.85,22.0,1,Cash,527.41,23,0,1970-01-01 00:00:00.000000010,2025,2,1,15,1970,1,1,1,2025,2
GROC-102725,2025-02-06,North,Beverages,Cold Drink,19,267.13,67.0,0,Card,5075.47,40,0,1970-01-01 00:00:00.000000004,2025,2,1,6,1970,1,1,1,2025,2
GROC-102726,2026-03-05,West,Fruits,Orange,24,16.29,36.0,1,UPI,390.91,25,0,1970-01-01 00:00:00.000000009,2026,3,1,5,1970,1,1,1,2026,3
GROC-102727,2024-09-10,North,Fruits,Banana,7,14.25,10.0,1,Cash,99.76,69,1,1970-01-01 00:00:00.000000004,2024,9,3,10,1970,1,1,1,2024,9
GROC-102728,2025-02-25,West,Beverages,Juice,3,253.94,34.0,1,Card,761.83,60,1,1970-01-01 00:00:00.000000006,2025,2,1,25,1970,1,1,1,2025,2
GROC-102729,2024-06-16,South,Beverages,Energy Drink,19,142.29,66.0,0,Card,2703.51,68,0,1970-01-01 00:00:00.000000003,2024,6,2,16,1970,1,1,1,2024,6
GROC-102730,2024-06-22,North,Fruits,Papaya,12,93.26,32.0,1,UPI,1119.13,37,0,1970-01-01 00:00:00.000000001,2024,6,2,22,1970,1,1,1,2024,6
GROC-102731,2025-10-21,East,Beverages,Juice,23,60.53,33.0,1,Card,1392.1,32,0,1970-01-01 00:00:00.000000006,2025,10,4,21,1970,1,1,1,2025,10
GROC-102732,2025-03-31,West,Vegetables,Tomato,6,152.62,36.0,1,Cash,915.75,31,0,1970-01-01 00:00:00.000000004,2025,3,1,31,1970,1,1,1,2025,3
GROC-102733,2024-09-25,South,Fruits,Mango,12,127.73,46.0,1,Cash,1532.79,41,0,1970-01-01 00:00:00.000000004,2024,9,3,25,1970,1,1,1,2024,9
GROC-102734,2025-02-20,South,Beverages,Energy Drink,6,246.62,53.0,1,Cash,1479.71,36,0,1970-01-01 00:00:00.000000002,2025,2,1,20,1970,1,1,1,2025,2
GROC-102735,2025-01-09,North,Vegetables,Tomato,22,227.85,26.0,0,UPI,5012.7,58,0,1970-01-01 00:00:00.000000009,2025,1,1,9,1970,1,1,1,2025,1
GROC-102736,2024-09-16,East,Fruits,Papaya,19,199.42,49.0,1,Card,3789.06,32,0,1970-01-01 00:00:00.000000004,2024,9,3,16,1970,1,1,1,2024,9
GROC-102737,2026-03-18,North,Beverages,Juice,17,236.49,42.0,1,Cash,4020.31,48,1,1970-01-01 00:00:00.000000001,2026,3,1,18,1970,1,1,1,2026,3
GROC-102738,2024-05-06,North,Snacks,Biscuits,3,295.84,15.0,1,Cash,887.51,32,0,1970-01-01 00:00:00.000000003,2024,5,2,6,1970,1,1,1,2024,5
GROC-102739,2024-12-29,East,Beverages,Energy Drink,7,255.27,18.0,1,Cash,1786.89,50,0,1970-01-01 00:00:00.000000004,2024,12,4,29,1970,1,1,1,2024,12
GROC-102740,2025-05-09,South,Dairy,Paneer,9,57.5,14.0,1,UPI,517.51,56,0,1970-01-01 00:00:00.000000010,2025,5,2,9,1970,1,1,1,2025,5
GROC-102741,2024-10-09,South,Snacks,Chips,6,309.8,39.0,1,Card,1858.8,40,0,1970-01-01 00:00:00.000000004,2024,10,4,9,1970,1,1,1,2024,10
GROC-102742,2024-06-09,East,Dairy,Milk,21,250.42,67.0,0,Card,5258.78,57,0,1970-01-01 00:00:00.000000008,2024,6,2,9,1970,1,1,1,2024,6
GROC-102743,2026-02-18,South,Fruits,Orange,10,319.28,55.0,0,Card,3192.8,49,1,1970-01-01 00:00:00.000000000,2026,2,1,18,1970,1,1,1,2026,2
GROC-102744,2025-12-21,West,Snacks,Namkeen,7,135.31,8.0,1,Cash,947.19,38,0,1970-01-01 00:00:00.000000008,2025,12,4,21,1970,1,1,1,2025,12
GROC-102745,2025-04-20,East,Snacks,Chocolate,20,257.28,40.0,0,Cash,5145.6,38,0,1970-01-01 00:00:00.000000003,2025,4,2,20,1970,1,1,1,2025,4
GROC-102746,2025-11-17,West,Dairy,Milk,20,286.55,48.0,0,Cash,5731.04,49,0,1970-01-01 00:00:00.000000005,2025,11,4,17,1970,1,1,1,2025,11
GROC-102747,2024-11-17,South,Vegetables,Spinach,9,98.51,15.0,1,Cash,886.6,56,0,1970-01-01 00:00:00.000000006,2024,11,4,17,1970,1,1,1,2024,11
GROC-102748,2024-12-13,East,Fruits,Banana,15,139.95,45.0,0,Card,2099.25,28,0,1970-01-01 00:00:00.000000003,2024,12,4,13,1970,1,1,1,2024,12
GROC-102749,2026-01-04,West,Beverages,Energy Drink,3,152.43,11.0,1,Cash,457.29,36,1,1970-01-01 00:00:00.000000003,2026,1,1,4,1970,1,1,1,2026,1
GROC-102750,2024-12-26,South,Dairy,Curd,17,83.07,57.0,1,Cash,1412.23,67,1,1970-01-01 00:00:00.000000004,2024,12,4,26,1970,1,1,1,2024,12
GROC-102751,2026-04-08,South,Vegetables,Potato,2,146.75,43.0,0,Card,293.51,28,0,1970-01-01 00:00:00.000000007,2026,4,2,8,1970,1,1,1,2026,4
GROC-102752,2024-10-20,East,Snacks,Candy,8,225.07,19.0,0,UPI,1800.56,32,0,1970-01-01 00:00:00.000000003,2024,10,4,20,1970,1,1,1,2024,10
GROC-102753,2025-07-03,East,Beverages,Cold Drink,5,39.85,11.0,1,UPI,199.24,65,0,1970-01-01 00:00:00.000000001,2025,7,3,3,1970,1,1,1,2025,7
GROC-102754,2024-10-26,West,Dairy,Milk,3,487.0,34.0,0,Cash,1461.01,32,0,1970-01-01 00:00:00.000000006,2024,10,4,26,1970,1,1,1,2024,10
GROC-102755,2026-02-25,South,Snacks,Chips,16,53.63,48.0,0,Cash,858.08,24,0,1970-01-01 00:00:00.000000002,2026,2,1,25,1970,1,1,1,2026,2
GROC-102756,2025-12-05,South,Fruits,Orange,19,297.28,19.0,1,Card,5648.39,65,0,1970-01-01 00:00:00.000000011,2025,12,4,5,1970,1,1,1,2025,12
GROC-102757,2026-01-12,South,Dairy,Milk,5,39.4,54.0,1,Cash,196.98,65,1,1970-01-01 00:00:00.000000000,2026,1,1,12,1970,1,1,1,2026,1
GROC-102758,2025-05-03,East,Fruits,Apple,1,97.52,49.0,1,Card,97.52,29,0,1970-01-01 00:00:00.000000003,2025,5,2,3,1970,1,1,1,2025,5
GROC-102759,2025-09-02,West,Vegetables,Spinach,18,201.39,60.0,0,Cash,3625.02,63,1,1970-01-01 00:00:00.000000004,2025,9,3,2,1970,1,1,1,2025,9
GROC-102760,2025-11-14,West,Beverages,Coffee,22,241.42,41.0,0,Cash,5311.24,57,0,1970-01-01 00:00:00.000000007,2025,11,4,14,1970,1,1,1,2025,11
GROC-102761,2025-11-01,East,Beverages,Cold Drink,10,270.92,15.0,0,UPI,2709.2,59,0,1970-01-01 00:00:00.000000009,2025,11,4,1,1970,1,1,1,2025,11
GROC-102762,2025-06-25,South,Fruits,Mango,16,35.83,24.0,1,Cash,573.31,38,0,1970-01-01 00:00:00.000000007,2025,6,2,25,1970,1,1,1,2025,6
GROC-102763,2026-01-21,West,Fruits,Mango,3,332.36,31.0,0,Cash,997.08,18,0,1970-01-01 00:00:00.000000001,2026,1,1,21,1970,1,1,1,2026,1
GROC-102764,2025-04-13,South,Dairy,Curd,14,402.93,22.0,1,Card,5641.0,51,1,1970-01-01 00:00:00.000000011,2025,4,2,13,1970,1,1,1,2025,4
GROC-102765,2025-09-29,North,Fruits,Banana,15,46.02,60.0,0,Card,690.3,19,0,1970-01-01 00:00:00.000000007,2025,9,3,29,1970,1,1,1,2025,9
GROC-102766,2025-08-07,South,Beverages,Juice,24,207.18,35.0,0,UPI,4972.32,53,0,1970-01-01 00:00:00.000000008,2025,8,3,7,1970,1,1,1,2025,8
GROC-102767,2025-07-05,West,Fruits,Papaya,14,341.13,48.0,0,UPI,4775.82,33,1,1970-01-01 00:00:00.000000011,2025,7,3,5,1970,1,1,1,2025,7
GROC-102768,2024-10-29,East,Beverages,Coffee,22,202.72,48.0,0,UPI,4459.84,24,1,1970-01-01 00:00:00.000000001,2024,10,4,29,1970,1,1,1,2024,10
GROC-102769,2025-11-27,North,Beverages,Energy Drink,19,13.87,30.0,0,Cash,263.53,32,0,1970-01-01 00:00:00.000000000,2025,11,4,27,1970,1,1,1,2025,11
GROC-102770,2025-08-27,East,Snacks,Chocolate,10,30.52,51.0,1,UPI,305.19,20,0,1970-01-01 00:00:00.000000007,2025,8,3,27,1970,1,1,1,2025,8
GROC-102771,2025-12-25,North,Beverages,Cold Drink,21,69.62,68.0,0,UPI,1462.02,29,1,1970-01-01 00:00:00.000000007,2025,12,4,25,1970,1,1,1,2025,12
GROC-102772,2025-10-18,South,Fruits,Papaya,15,328.88,46.0,1,,4933.16,20,0,1970-01-01 00:00:00.000000006,2025,10,4,18,1970,1,1,1,2025,10
GROC-102773,2025-05-08,North,Fruits,Banana,3,90.44,26.0,1,Cash,271.32,35,1,1970-01-01 00:00:00.000000003,2025,5,2,8,1970,1,1,1,2025,5
GROC-102774,2024-12-09,East,Fruits,Apple,23,316.44,48.0,0,Card,7278.12,22,0,1970-01-01 00:00:00.000000002,2024,12,4,9,1970,1,1,1,2024,12
GROC-102775,2025-04-05,North,Vegetables,Spinach,4,77.36,38.0,0,Card,309.43,63,1,1970-01-01 00:00:00.000000001,2025,4,2,5,1970,1,1,1,2025,4
GROC-102776,2024-10-19,West,Vegetables,Spinach,5,108.38,20.0,1,Cash,541.89,23,0,1970-01-01 00:00:00.000000009,2024,10,4,19,1970,1,1,1,2024,10
GROC-102777,2025-09-21,South,Beverages,Cold Drink,13,160.52,58.0,0,UPI,2086.76,56,0,1970-01-01 00:00:00.000000008,2025,9,3,21,1970,1,1,1,2025,9
GROC-102778,2026-03-23,South,Vegetables,Carrot,2,234.25,21.0,0,UPI,468.5,38,0,1970-01-01 00:00:00.000000004,2026,3,1,23,1970,1,1,1,2026,3
GROC-102779,2024-07-18,North,Beverages,Tea,14,198.49,50.0,1,Card,2778.88,53,1,1970-01-01 00:00:00.000000001,2024,7,3,18,1970,1,1,1,2024,7
GROC-102780,2026-03-07,South,Dairy,Paneer,13,38.79,61.0,0,Cash,504.32,21,0,1970-01-01 00:00:00.000000009,2026,3,1,7,1970,1,1,1,2026,3
GROC-102781,2025-03-18,North,Beverages,Cold Drink,5,53.94,54.0,1,Card,269.69,48,0,1970-01-01 00:00:00.000000008,2025,3,1,18,1970,1,1,1,2025,3
GROC-102782,2024-09-19,North,Beverages,Coffee,22,249.38,23.0,1,Card,5486.47,23,1,1970-01-01 00:00:00.000000002,2024,9,3,19,1970,1,1,1,2024,9
GROC-102783,2026-04-21,West,Vegetables,Carrot,16,207.2,21.0,1,Cash,3315.28,60,0,1970-01-01 00:00:00.000000011,2026,4,2,21,1970,1,1,1,2026,4
GROC-102784,2024-11-08,East,Fruits,Orange,10,40.57,24.0,1,Cash,405.74,36,0,1970-01-01 00:00:00.000000007,2024,11,4,8,1970,1,1,1,2024,11
GROC-102785,2025-06-16,South,Vegetables,Spinach,15,67.28,60.0,0,UPI,1009.26,32,0,1970-01-01 00:00:00.000000006,2025,6,2,16,1970,1,1,1,2025,6
GROC-102786,2025-03-08,East,Dairy,Milk,20,282.87,34.0,0,UPI,5657.4,48,1,1970-01-01 00:00:00.000000005,2025,3,1,8,1970,1,1,1,2025,3
GROC-102787,2025-03-06,South,Snacks,Chips,5,11.38,27.0,0,UPI,56.9,53,0,1970-01-01 00:00:00.000000011,2025,3,1,6,1970,1,1,1,2025,3
GROC-102788,2025-11-25,West,Beverages,Cold Drink,4,263.27,48.0,0,Cash,1053.08,26,1,1970-01-01 00:00:00.000000008,2025,11,4,25,1970,1,1,1,2025,11
GROC-102789,2025-04-24,East,Vegetables,Carrot,5,38.96,5.0,1,UPI,194.81,18,1,1970-01-01 00:00:00.000000000,2025,4,2,24,1970,1,1,1,2025,4
GROC-102790,2026-02-20,East,Snacks,Biscuits,21,113.84,,1,UPI,2390.73,19,1,1970-01-01 00:00:00.000000004,2026,2,1,20,1970,1,1,1,2026,2
GROC-102791,2025-10-08,North,Dairy,Curd,1,267.14,46.0,1,Cash,267.14,29,0,1970-01-01 00:00:00.000000011,2025,10,4,8,1970,1,1,1,2025,10
GROC-102792,2025-11-04,South,Snacks,Chips,2,164.07,34.0,0,UPI,328.14,44,0,1970-01-01 00:00:00.000000005,2025,11,4,4,1970,1,1,1,2025,11
GROC-102793,2025-08-15,North,Fruits,Apple,10,253.66,46.0,0,Cash,2536.6,51,0,1970-01-01 00:00:00.000000009,2025,8,3,15,1970,1,1,1,2025,8
GROC-102794,2025-03-10,South,Dairy,Milk,10,91.99,49.0,0,UPI,919.94,19,0,1970-01-01 00:00:00.000000001,2025,3,1,10,1970,1,1,1,2025,3
GROC-102795,2024-05-30,South,Vegetables,Tomato,19,212.23,32.0,1,Card,4032.34,31,0,1970-01-01 00:00:00.000000001,2024,5,2,30,1970,1,1,1,2024,5
GROC-102796,2024-10-11,South,Beverages,Energy Drink,1,69.29,24.0,0,Cash,69.29,55,0,1970-01-01 00:00:00.000000005,2024,10,4,11,1970,1,1,1,2024,10
GROC-102797,2024-09-16,West,Vegetables,Spinach,11,60.04,45.0,0,Card,660.43,49,0,1970-01-01 00:00:00.000000005,2024,9,3,16,1970,1,1,1,2024,9
GROC-102798,2025-12-04,South,Dairy,Paneer,23,363.09,56.0,0,Card,8351.07,31,1,1970-01-01 00:00:00.000000007,2025,12,4,4,1970,1,1,1,2025,12
GROC-102799,2025-05-09,North,Dairy,Cheese,4,249.3,41.0,0,Card,997.19,65,1,1970-01-01 00:00:00.000000004,2025,5,2,9,1970,1,1,1,2025,5
GROC-102800,2025-04-29,North,Fruits,Mango,18,87.53,62.0,0,UPI,1575.54,57,0,1970-01-01 00:00:00.000000010,2025,4,2,29,1970,1,1,1,2025,4
GROC-102801,2026-04-18,North,Vegetables,Spinach,22,100.79,35.0,0,UPI,2217.45,34,0,1970-01-01 00:00:00.000000006,2026,4,2,18,1970,1,1,1,2026,4
GROC-102802,2025-11-05,East,Dairy,Cheese,16,446.17,51.0,0,UPI,7138.66,59,0,1970-01-01 00:00:00.000000011,2025,11,4,5,1970,1,1,1,2025,11
GROC-102803,2025-05-17,North,Fruits,Apple,5,181.94,54.0,1,Cash,909.69,52,0,1970-01-01 00:00:00.000000011,2025,5,2,17,1970,1,1,1,2025,5
GROC-102804,2026-03-31,East,Beverages,Energy Drink,10,335.87,10.0,0,Card,3358.7,40,0,1970-01-01 00:00:00.000000001,2026,3,1,31,1970,1,1,1,2026,3
GROC-102805,2024-09-12,South,Fruits,Orange,10,257.96,22.0,1,Cash,2579.57,32,0,1970-01-01 00:00:00.000000010,2024,9,3,12,1970,1,1,1,2024,9
GROC-102806,2024-07-15,West,Fruits,Papaya,1,289.19,15.0,1,Cash,289.19,40,1,1970-01-01 00:00:00.000000009,2024,7,3,15,1970,1,1,1,2024,7
GROC-102807,2025-03-19,East,Vegetables,Carrot,16,8.11,20.0,1,Card,129.68,44,1,1970-01-01 00:00:00.000000007,2025,3,1,19,1970,1,1,1,2025,3
GROC-102808,2024-07-01,South,Fruits,Apple,14,244.34,48.0,0,Cash,3420.76,23,1,1970-01-01 00:00:00.000000006,2024,7,3,1,1970,1,1,1,2024,7
GROC-102809,2025-05-11,South,Beverages,Tea,1,27.97,11.0,0,Cash,27.97,54,1,1970-01-01 00:00:00.000000010,2025,5,2,11,1970,1,1,1,2025,5
GROC-102810,2024-05-10,West,Fruits,Papaya,1,302.8,47.0,0,UPI,302.8,62,0,1970-01-01 00:00:00.000000004,2024,5,2,10,1970,1,1,1,2024,5
GROC-102811,2025-03-06,South,Fruits,Mango,20,271.17,48.0,1,Cash,5423.34,32,1,1970-01-01 00:00:00.000000010,2025,3,1,6,1970,1,1,1,2025,3
GROC-102812,2024-07-23,West,Beverages,Juice,7,341.16,38.0,0,Cash,2388.12,27,0,1970-01-01 00:00:00.000000000,2024,7,3,23,1970,1,1,1,2024,7
GROC-102813,2024-10-10,North,Snacks,Namkeen,15,31.25,34.0,1,Cash,468.68,49,0,1970-01-01 00:00:00.000000004,2024,10,4,10,1970,1,1,1,2024,10
GROC-102814,2025-03-09,West,Fruits,Apple,12,17.23,61.0,1,Cash,206.73,29,1,1970-01-01 00:00:00.000000000,2025,3,1,9,1970,1,1,1,2025,3
GROC-102815,2026-03-02,East,Beverages,Coffee,1,33.05,19.0,1,Cash,33.05,43,0,1970-01-01 00:00:00.000000008,2026,3,1,2,1970,1,1,1,2026,3
GROC-102816,2025-04-29,East,Snacks,Biscuits,19,267.35,57.0,0,,5079.65,48,0,1970-01-01 00:00:00.000000006,2025,4,2,29,1970,1,1,1,2025,4
GROC-102817,2025-08-04,North,Vegetables,Spinach,13,107.03,57.0,1,Card,1391.33,57,1,1970-01-01 00:00:00.000000003,2025,8,3,4,1970,1,1,1,2025,8
GROC-102818,2024-11-13,West,Beverages,Energy Drink,9,85.61,57.0,0,Card,770.49,45,1,1970-01-01 00:00:00.000000001,2024,11,4,13,1970,1,1,1,2024,11
GROC-102819,2024-04-29,North,Fruits,Papaya,13,51.52,19.0,1,UPI,669.75,47,1,1970-01-01 00:00:00.000000005,2024,4,2,29,1970,1,1,1,2024,4
GROC-102820,2026-02-12,East,Vegetables,Spinach,16,200.05,41.0,0,Card,3200.85,42,1,1970-01-01 00:00:00.000000011,2026,2,1,12,1970,1,1,1,2026,2
GROC-102821,2025-11-06,South,Dairy,Butter,17,90.9,,1,UPI,1545.35,51,0,1970-01-01 00:00:00.000000005,2025,11,4,6,1970,1,1,1,2025,11
GROC-102822,2025-08-04,North,Fruits,Apple,9,241.76,30.0,0,Cash,2175.84,26,0,1970-01-01 00:00:00.000000001,2025,8,3,4,1970,1,1,1,2025,8
GROC-102823,2024-11-17,North,Dairy,Butter,11,437.04,53.0,1,UPI,4807.45,26,0,1970-01-01 00:00:00.000000000,2024,11,4,17,1970,1,1,1,2024,11
GROC-102824,2025-06-02,South,Dairy,Paneer,23,119.14,63.0,0,Card,2740.22,37,0,1970-01-01 00:00:00.000000008,2025,6,2,2,1970,1,1,1,2025,6
GROC-102825,2024-10-16,North,Dairy,Cheese,10,448.99,43.0,1,Cash,4489.95,21,0,1970-01-01 00:00:00.000000000,2024,10,4,16,1970,1,1,1,2024,10
GROC-102826,2025-11-20,South,Fruits,Banana,21,112.54,51.0,0,UPI,2363.34,47,0,1970-01-01 00:00:00.000000003,2025,11,4,20,1970,1,1,1,2025,11
GROC-102827,2024-12-06,North,Dairy,Butter,16,91.8,49.0,1,UPI,1468.82,59,0,1970-01-01 00:00:00.000000004,2024,12,4,6,1970,1,1,1,2024,12
GROC-102828,2024-09-05,East,Fruits,Apple,6,281.38,27.0,0,Card,1688.28,29,1,1970-01-01 00:00:00.000000008,2024,9,3,5,1970,1,1,1,2024,9
GROC-102829,2025-10-23,East,Dairy,Milk,14,468.5,46.0,0,UPI,6558.94,18,0,1970-01-01 00:00:00.000000002,2025,10,4,23,1970,1,1,1,2025,10
GROC-102830,2025-01-17,South,Beverages,Coffee,1,187.97,15.0,0,UPI,187.97,69,0,1970-01-01 00:00:00.000000006,2025,1,1,17,1970,1,1,1,2025,1
GROC-102831,2026-03-30,South,Dairy,Butter,14,120.49,34.0,1,Cash,1686.83,49,0,1970-01-01 00:00:00.000000004,2026,3,1,30,1970,1,1,1,2026,3
GROC-102832,2025-05-15,East,Beverages,Cold Drink,5,194.57,9.0,0,Card,972.85,66,0,1970-01-01 00:00:00.000000001,2025,5,2,15,1970,1,1,1,2025,5
GROC-102833,2025-12-27,South,Snacks,Namkeen,22,229.56,52.0,1,Cash,5050.3,34,1,1970-01-01 00:00:00.000000003,2025,12,4,27,1970,1,1,1,2025,12
GROC-102834,2024-06-14,South,Fruits,Papaya,1,19.33,43.0,0,Cash,19.33,38,0,1970-01-01 00:00:00.000000009,2024,6,2,14,1970,1,1,1,2024,6
GROC-102835,2025-05-14,South,Snacks,Chocolate,22,156.57,48.0,0,Card,3444.54,50,0,1970-01-01 00:00:00.000000010,2025,5,2,14,1970,1,1,1,2025,5
GROC-102836,2025-10-09,East,Fruits,Papaya,11,157.31,37.0,0,UPI,1730.41,24,0,1970-01-01 00:00:00.000000002,2025,10,4,9,1970,1,1,1,2025,10
GROC-102837,2025-05-13,West,Dairy,Milk,3,66.43,8.0,0,UPI,199.29,69,0,1970-01-01 00:00:00.000000007,2025,5,2,13,1970,1,1,1,2025,5
GROC-102838,2025-03-02,West,Dairy,Paneer,2,478.98,32.0,0,Cash,957.96,58,0,1970-01-01 00:00:00.000000005,2025,3,1,2,1970,1,1,1,2025,3
GROC-102839,2024-09-30,West,Beverages,Energy Drink,1,191.12,9.0,0,Card,191.12,36,0,1970-01-01 00:00:00.000000010,2024,9,3,30,1970,1,1,1,2024,9
GROC-102840,2025-07-30,South,Fruits,Banana,18,217.86,35.0,1,UPI,3921.46,31,1,1970-01-01 00:00:00.000000011,2025,7,3,30,1970,1,1,1,2025,7
GROC-102841,2024-10-19,East,Vegetables,Carrot,16,61.64,20.0,1,Cash,986.23,28,1,1970-01-01 00:00:00.000000007,2024,10,4,19,1970,1,1,1,2024,10
GROC-102842,2024-09-15,North,Beverages,Juice,18,326.27,19.0,0,Card,5872.86,40,1,1970-01-01 00:00:00.000000003,2024,9,3,15,1970,1,1,1,2024,9
GROC-102843,2024-11-09,South,Beverages,Coffee,7,69.82,47.0,0,UPI,488.74,42,0,1970-01-01 00:00:00.000000007,2024,11,4,9,1970,1,1,1,2024,11
GROC-102844,2025-02-04,East,Snacks,Biscuits,11,187.8,24.0,1,Card,2065.84,46,0,1970-01-01 00:00:00.000000002,2025,2,1,4,1970,1,1,1,2025,2
GROC-102845,2026-01-04,East,Vegetables,Onion,13,238.35,36.0,0,UPI,3098.55,29,0,1970-01-01 00:00:00.000000007,2026,1,1,4,1970,1,1,1,2026,1
GROC-102846,2025-09-28,South,Beverages,Energy Drink,18,251.32,67.0,0,Card,4523.76,30,0,1970-01-01 00:00:00.000000007,2025,9,3,28,1970,1,1,1,2025,9
GROC-102847,2025-10-07,South,Vegetables,Tomato,16,162.62,,0,Cash,2601.98,28,0,1970-01-01 00:00:00.000000005,2025,10,4,7,1970,1,1,1,2025,10
GROC-102848,2024-06-20,South,Dairy,Paneer,20,212.81,45.0,1,UPI,4256.23,19,0,1970-01-01 00:00:00.000000001,2024,6,2,20,1970,1,1,1,2024,6
GROC-102849,2026-04-12,North,Fruits,Orange,3,167.25,17.0,1,UPI,501.75,43,0,1970-01-01 00:00:00.000000009,2026,4,2,12,1970,1,1,1,2026,4
GROC-102850,2024-09-18,West,Dairy,Curd,22,123.66,23.0,1,Cash,2720.49,49,0,1970-01-01 00:00:00.000000008,2024,9,3,18,1970,1,1,1,2024,9
GROC-102851,2026-03-02,South,Beverages,Coffee,11,271.44,54.0,1,UPI,2985.89,21,0,1970-01-01 00:00:00.000000000,2026,3,1,2,1970,1,1,1,2026,3
GROC-102852,2025-06-23,West,Vegetables,Onion,1,92.32,47.0,0,Cash,92.32,31,0,1970-01-01 00:00:00.000000009,2025,6,2,23,1970,1,1,1,2025,6
GROC-102853,2025-04-18,South,Beverages,Juice,15,175.35,63.0,1,Card,2630.25,68,0,1970-01-01 00:00:00.000000009,2025,4,2,18,1970,1,1,1,2025,4
GROC-102854,2025-06-04,South,Vegetables,Tomato,22,145.84,41.0,0,Cash,3208.44,56,0,1970-01-01 00:00:00.000000001,2025,6,2,4,1970,1,1,1,2025,6
GROC-102855,2024-08-20,West,Vegetables,Potato,22,218.75,66.0,1,Card,4812.54,27,0,1970-01-01 00:00:00.000000005,2024,8,3,20,1970,1,1,1,2024,8
GROC-102856,2025-01-22,North,Fruits,Papaya,11,277.54,34.0,1,Cash,3052.99,33,0,1970-01-01 00:00:00.000000001,2025,1,1,22,1970,1,1,1,2025,1
GROC-102857,2024-05-05,North,Beverages,Tea,2,129.14,5.0,0,Card,258.28,42,0,1970-01-01 00:00:00.000000003,2024,5,2,5,1970,1,1,1,2024,5
GROC-102858,2024-07-11,South,Beverages,Energy Drink,13,158.62,17.0,1,Card,2062.11,29,0,1970-01-01 00:00:00.000000010,2024,7,3,11,1970,1,1,1,2024,7
