invoice_id,date,region,category,product_name,units_sold,wholesale_price,retail_price,revenue,inventory_level,damage_units,returned_items,festival_sale,supplier_name,customer_rating
STEEL-4948,2024-07-09,Hyderabad,Forks,Mini Fork,144,298.47,369.09,53148.57,352,1,2,1,Wagner Group,3.5
STEEL-4949,2024-04-07,Mumbai,Spatulas,BBQ Spatula,62,73.7,143.19,8877.95,296,2,0,1,Smith-Harrison,3.9
STEEL-4950,2024-03-28,Ahmedabad,Forks,Mini Fork,138,137.94,201.03,27741.98,557,1,2,1,Wall PLC,4.0
STEEL-4951,2024-11-25,Hyderabad,Glasses,Tall Glass,59,183.24,420.58,24814.3,187,5,3,0,Thomas Group,3.0
STEEL-4952,2023-05-31,Mumbai,Forks,Dinner Fork,117,278.98,412.93,48312.85,197,5,3,1,Payne-Roth,3.3
STEEL-4953,2025-11-10,Mumbai,Glasses,Water Glass,77,173.98,321.97,24791.73,209,1,3,1,Wagner-Scott,4.7
STEEL-4954,2024-04-23,Mumbai,Spoons,Dessert Spoon,67,40.81,84.82,5683.07,301,1,3,1,Wu Group,3.0
STEEL-4955,2025-09-04,Pune,Spoons,Tea Spoon,48,220.13,339.44,16293.28,507,0,3,1,"Thomas, Wright and Carpenter",3.0
STEEL-4956,2025-07-23,Pune,Plates,Thali Plate,124,191.75,459.54,56982.49,607,2,1,0,Cox-Wise,3.7
STEEL-4957,2025-09-01,Delhi,Knives,Butter Knife,134,146.08,205.43,27527.33,216,2,2,1,Frank-Marks,3.0
STEEL-4958,2023-06-27,Delhi,Knives,Kitchen Knife,89,99.09,233.61,20791.41,535,5,0,0,Daniels Group,2.8
STEEL-4959,2024-04-23,Pune,Spatulas,Flat Spatula,142,40.59,68.0,9656.37,521,4,0,1,Sanchez-Hudson,2.8
STEEL-4960,2025-12-12,Pune,Bowls,Serving Bowl,72,162.23,401.77,28927.44,378,4,2,1,"Charles, Porter and Williams",4.7
STEEL-4961,2024-01-21,Pune,Spatulas,Cooking Spatula,40,96.36,214.2,8567.82,236,4,3,0,Chapman-Lee,4.6
STEEL-4962,2025-12-26,Ahmedabad,Spoons,Serving Spoon,131,232.01,320.32,41961.44,356,1,0,0,"Hanson, Parrish and Cooper",2.7
STEEL-4963,2024-03-12,Ahmedabad,Forks,Dinner Fork,11,100.88,148.96,1638.53,450,0,1,1,Jensen-Nguyen,4.9
STEEL-4964,2026-01-19,Mumbai,Bowls,Rice Bowl,132,51.45,104.79,13831.91,565,5,3,0,Parker LLC,3.8
STEEL-4965,2024-01-10,Pune,Bowls,Soup Bowl,129,198.58,456.72,58917.11,284,2,1,1,Owens-Perez,4.4
STEEL-4966,2024-08-01,Ahmedabad,Forks,Dinner Fork,123,46.81,89.37,10992.16,419,4,0,0,Bell-Barnes,2.9
STEEL-4967,2025-01-24,Ahmedabad,Plates,Steel Plate,36,194.86,325.44,11716.02,267,4,0,0,,4.7
STEEL-4968,2026-02-11,Hyderabad,Plates,Steel Plate,132,85.12,107.95,14249.94,601,3,1,1,"Snyder, Hensley and Valdez",3.9
STEEL-4969,2026-04-04,Ahmedabad,Knives,Fruit Knife,117,185.38,421.73,49342.49,516,1,2,0,Arnold LLC,4.7
STEEL-4970,2024-04-16,Mumbai,Plates,Steel Plate,17,59.29,76.84,1306.27,80,0,2,1,Osborn PLC,3.8
STEEL-4971,2023-09-15,Hyderabad,Spoons,Dessert Spoon,23,85.6,176.19,4052.4,133,4,0,1,Collins-Mckenzie,4.2
STEEL-4972,2024-03-25,Hyderabad,Knives,Kitchen Knife,51,131.61,323.16,16481.13,533,1,2,1,"Henry, Steele and Cook",4.8
STEEL-4973,2023-06-18,Hyderabad,Forks,Dinner Fork,138,21.22,36.07,4978.07,359,2,3,0,Wilson-Morgan,3.7
STEEL-4974,2023-06-05,Ahmedabad,Bowls,Serving Bowl,16,185.89,370.8,5932.82,314,3,1,0,"York, Washington and Hunter",
STEEL-4975,2024-02-18,Ahmedabad,Knives,Kitchen Knife,79,223.95,346.86,27401.94,156,2,0,1,Bishop and Sons,4.1
STEEL-4976,2024-04-05,Delhi,Bowls,Rice Bowl,36,293.36,462.93,16665.51,236,3,1,1,"Jones, Smith and Spence",4.4
STEEL-4977,2026-03-05,Mumbai,Forks,Fruit Fork,59,98.46,213.78,12613.01,229,1,0,0,Jackson and Sons,3.2
STEEL-4978,2023-05-09,Pune,Glasses,Tall Glass,76,206.56,378.93,28798.37,551,4,0,0,"Brown, Guzman and Cline",3.2
STEEL-4979,2025-07-16,Ahmedabad,Plates,Thali Plate,125,71.92,140.99,17623.54,375,4,0,0,"Anderson, Carpenter and Foster",4.6
STEEL-4980,2023-07-24,Pune,Glasses,Juice Glass,25,294.65,638.23,15955.73,244,1,2,1,Smith PLC,2.7
STEEL-4981,2024-05-01,Hyderabad,Knives,Butter Knife,114,159.24,279.66,31881.09,252,1,1,1,Marshall-Schmidt,4.9
STEEL-4982,2024-11-27,Delhi,Spatulas,Cooking Spatula,147,147.81,178.64,26260.06,452,4,2,0,"Luna, Cox and Hill",4.8
STEEL-4983,2024-03-15,Hyderabad,Plates,Thali Plate,93,223.56,540.36,50253.23,543,2,1,1,Nelson-Neal,
STEEL-4984,2024-11-10,Mumbai,Forks,Fruit Fork,76,244.45,553.77,42086.39,302,0,1,0,Sanchez Inc,3.4
STEEL-4985,2025-04-14,Pune,Bowls,Soup Bowl,134,227.83,544.04,72901.64,397,2,0,0,,4.2
STEEL-4986,2023-07-13,Mumbai,Spoons,Tea Spoon,77,228.09,371.55,28609.36,490,0,2,0,Davis LLC,3.5
STEEL-4987,2025-01-13,Delhi,Spoons,Tea Spoon,143,128.02,156.49,22378.11,196,3,1,0,"Harris, Anderson and Harris",4.1
STEEL-4988,2023-06-24,Pune,Glasses,Tall Glass,49,119.77,224.95,11022.49,433,3,3,0,"Blair, Johnson and Garcia",4.8
STEEL-4989,2023-11-16,Ahmedabad,Forks,Dinner Fork,56,153.3,245.11,13726.28,176,5,0,0,Lewis-Gomez,4.7
STEEL-4990,2024-12-18,Hyderabad,Spoons,Dessert Spoon,26,268.4,399.48,10386.49,500,1,3,0,"Shaw, Williams and Harris",4.6
STEEL-4991,2024-11-16,Delhi,Knives,Fruit Knife,27,184.82,455.77,12305.69,129,2,1,1,Mendez-Elliott,4.7
STEEL-4992,2025-11-10,Delhi,Spatulas,Cooking Spatula,64,207.79,327.46,20957.59,184,0,1,1,Johnson and Sons,4.3
STEEL-4993,2025-05-15,Hyderabad,Plates,Round Plate,125,74.19,145.38,18172.93,372,4,3,0,"Ryan, Lucas and Mathews",3.9
STEEL-4994,2023-11-18,Pune,Glasses,Water Glass,134,213.55,293.79,39367.22,276,2,1,0,"Nelson, Parker and Miller",2.7
STEEL-4995,2025-12-24,Ahmedabad,Knives,Fruit Knife,133,51.21,127.88,17008.31,584,4,1,1,Simmons Group,3.7
STEEL-4996,2025-12-02,Hyderabad,Glasses,Tall Glass,144,191.31,377.68,54385.44,464,1,3,1,Holland-Cox,3.0
STEEL-4997,2024-06-11,Pune,Knives,Kitchen Knife,137,220.74,333.42,45679.0,214,3,2,1,"Gaines, Johnson and Robertson",2.9
STEEL-4998,2024-01-01,Delhi,Glasses,Juice Glass,81,142.88,329.56,26694.13,182,4,2,0,,4.0
STEEL-4999,2024-05-15,Mumbai,Plates,Steel Plate,46,143.01,299.0,13753.97,194,5,2,1,Morrow and Sons,4.4
STEEL-5000,2024-01-15,Delhi,Spoons,Tea Spoon,54,117.53,235.48,12715.94,115,4,2,0,Navarro PLC,4.5
STEEL-5001,2023-07-11,Mumbai,Bowls,Rice Bowl,98,159.2,267.37,26202.68,168,0,0,1,Chandler-Cortez,4.7
STEEL-5002,2025-04-03,Pune,Forks,Fruit Fork,49,232.11,548.79,26890.93,414,3,3,1,"Glass, Johnson and Chapman",3.7
STEEL-5003,2023-09-16,Hyderabad,Forks,Mini Fork,80,276.87,498.49,39879.37,444,4,3,1,"Mann, Russell and Hall",3.1
STEEL-5004,2025-12-07,Pune,Glasses,Water Glass,20,71.99,116.1,2321.93,378,4,0,1,"Costa, Vincent and Riley",4.1
STEEL-5005,2023-08-02,Mumbai,Forks,Fruit Fork,59,77.7,178.34,10522.1,374,5,1,1,"Padilla, Chang and Dunlap",2.8
STEEL-5006,2024-03-12,Ahmedabad,Forks,Dinner Fork,58,152.79,283.93,16467.77,394,0,0,1,Bishop-Knox,4.5
STEEL-5007,2024-10-15,Hyderabad,Knives,Butter Knife,140,124.69,231.51,32411.08,440,4,3,1,Richardson Ltd,2.8
STEEL-5008,2023-09-08,Hyderabad,Plates,Thali Plate,69,298.06,547.76,37795.65,566,1,3,1,Gamble Inc,3.7
STEEL-5009,2024-09-17,Pune,Plates,Round Plate,66,168.94,259.33,17115.55,274,4,3,0,Young Inc,2.9
STEEL-5010,2024-12-26,Pune,Bowls,Serving Bowl,77,209.07,521.96,40190.85,481,0,0,1,Mendoza-Porter,4.0
STEEL-5011,2023-08-28,Pune,Spoons,Serving Spoon,93,43.85,75.46,7017.67,563,2,1,0,"Boyd, Smith and Hunt",2.6
STEEL-5012,2025-05-09,Pune,Plates,Round Plate,16,243.29,397.26,6356.1,428,1,0,0,Allen Inc,3.5
STEEL-5013,2026-03-28,Mumbai,Plates,Thali Plate,77,184.86,288.92,22247.1,406,1,2,1,"Rivera, Steele and Weber",2.6
STEEL-5014,2023-05-22,Hyderabad,Knives,Kitchen Knife,113,125.46,311.54,35203.6,411,1,0,0,"Hopkins, Hood and Simon",3.4
STEEL-5015,2024-09-22,Mumbai,Bowls,Soup Bowl,54,162.88,342.5,18494.78,489,0,0,0,Weeks and Sons,3.7
STEEL-5016,2023-11-11,Delhi,Glasses,Juice Glass,30,133.18,162.9,4886.98,233,0,3,0,Fernandez-Anderson,3.5
STEEL-5017,2024-09-03,Ahmedabad,Plates,Round Plate,111,63.8,153.04,16987.49,496,4,2,1,Smith-Hanson,3.9
STEEL-5018,2026-04-25,Mumbai,Bowls,Serving Bowl,116,232.73,339.5,39382.5,404,0,0,1,Collins-Frederick,4.3
STEEL-5019,2025-08-16,Ahmedabad,Glasses,Tall Glass,21,208.73,471.61,9903.79,456,0,3,0,Martinez-Alvarez,4.6
STEEL-5020,2023-08-19,Pune,Glasses,Water Glass,68,25.41,55.11,3747.76,249,0,0,0,Jackson Group,4.9
STEEL-5021,2025-04-04,Delhi,Forks,Mini Fork,68,278.58,483.93,32907.43,480,4,0,0,Morris Inc,3.9
STEEL-5022,2024-01-09,Ahmedabad,Knives,Butter Knife,42,166.42,307.65,12921.11,194,2,1,1,Haynes-Briggs,3.7
STEEL-5023,2025-02-22,Delhi,Knives,Kitchen Knife,97,129.45,318.53,30897.76,211,3,2,0,Salinas-Hayden,
STEEL-5024,2025-01-25,Ahmedabad,Knives,Kitchen Knife,113,23.75,30.94,3495.93,242,5,3,1,Peterson and Sons,4.5
STEEL-5025,2023-10-12,Hyderabad,Spatulas,BBQ Spatula,9,99.66,125.3,1127.68,79,4,2,0,Bautista-Daniel,4.7
STEEL-5026,2023-07-14,Ahmedabad,Spoons,Tea Spoon,109,74.18,89.44,9749.13,345,2,2,1,Warren-Hanna,4.6
STEEL-5027,2025-10-21,Mumbai,Glasses,Tall Glass,111,101.04,225.7,25052.73,313,0,3,0,Finley Ltd,4.6
STEEL-5028,2026-04-06,Delhi,Bowls,Soup Bowl,149,176.9,234.75,34977.53,437,4,0,0,"Reed, Murphy and Huffman",2.9
STEEL-5029,2026-01-19,Mumbai,Knives,Butter Knife,76,159.74,286.68,21787.8,245,4,2,0,Harrell-Beasley,4.8
STEEL-5030,2023-05-11,Hyderabad,Knives,Fruit Knife,51,222.99,537.07,27390.67,519,0,2,1,"Bridges, Hernandez and Page",3.4
STEEL-5031,2023-11-26,Delhi,Plates,Steel Plate,110,221.41,364.19,40060.78,539,0,2,1,Martinez-Thompson,3.9
STEEL-5032,2024-04-21,Delhi,Knives,Butter Knife,84,152.61,218.57,18360.15,216,4,1,0,Mckay LLC,4.3
STEEL-5033,2025-01-13,Pune,Bowls,Serving Bowl,111,295.69,439.39,48771.88,552,3,0,1,"Hunter, Owens and Wong",3.3
STEEL-5034,2025-07-14,Hyderabad,Forks,Dinner Fork,38,88.04,139.88,5315.45,446,4,3,0,"Edwards, Lyons and Silva",2.6
STEEL-5035,2024-07-13,Pune,Bowls,Serving Bowl,10,44.91,89.9,898.98,229,5,2,0,Owens Ltd,
STEEL-5036,2023-09-29,Hyderabad,Glasses,Water Glass,86,23.91,49.96,4296.18,577,4,3,0,"Jones, Lewis and Gonzalez",2.9
STEEL-5037,2023-08-03,Hyderabad,Spatulas,Cooking Spatula,24,150.85,274.35,6584.33,498,1,1,0,Long-Melton,4.0
STEEL-5038,2025-12-13,Mumbai,Glasses,Tall Glass,22,103.59,152.27,3350.0,358,3,3,0,Chan Inc,
STEEL-5039,2025-04-13,Hyderabad,Spoons,Tea Spoon,49,266.78,363.2,17797.0,193,0,0,0,"Aguilar, Stewart and Hernandez",2.5
STEEL-5040,2025-02-17,Delhi,Bowls,Soup Bowl,81,110.06,259.79,21042.62,147,1,2,1,"Landry, Compton and Fisher",
STEEL-5041,2025-03-28,Mumbai,Plates,Thali Plate,88,214.77,283.1,24913.03,253,2,0,0,Lawson and Sons,3.9
STEEL-5042,2024-02-18,Hyderabad,Spoons,Serving Spoon,48,252.4,535.49,25703.55,306,2,2,1,Flores-Richardson,4.2
STEEL-5043,2024-02-08,Hyderabad,Spoons,Tea Spoon,25,187.65,318.07,7951.84,137,5,2,1,Oconnor-Oneal,4.5
STEEL-5044,2025-10-11,Delhi,Spatulas,Flat Spatula,17,149.01,293.07,4982.24,358,4,0,1,Castillo-Christian,3.2
STEEL-5045,2023-10-29,Mumbai,Spatulas,Cooking Spatula,137,292.14,410.98,56304.75,525,4,2,0,"Taylor, Grimes and Smith",4.3
STEEL-5046,2025-07-24,Mumbai,Knives,Kitchen Knife,19,28.32,65.04,1235.77,92,5,2,0,Warren Inc,4.5
STEEL-5047,2026-02-06,Mumbai,Bowls,Serving Bowl,58,49.06,109.67,6360.92,364,3,1,0,Hunt Inc,4.8
STEEL-5048,2025-04-13,Ahmedabad,Forks,Fruit Fork,99,216.71,400.25,39625.07,498,1,1,0,Jacobs and Sons,2.9
STEEL-5049,2026-03-28,Ahmedabad,Bowls,Rice Bowl,54,146.26,219.68,11862.47,156,5,1,1,Long LLC,2.8
STEEL-5050,2023-06-06,Mumbai,Forks,Fruit Fork,113,64.9,150.9,17051.33,237,1,0,1,Wilson-Wells,4.0
STEEL-5051,2023-06-04,Delhi,Glasses,Juice Glass,44,226.56,417.0,18348.07,317,2,0,0,"Bennett, Hanson and Anthony",2.6
STEEL-5052,2024-08-11,Pune,Knives,Butter Knife,52,84.93,102.69,5339.98,168,0,3,1,Howard-Edwards,3.6
STEEL-5053,2026-01-28,Mumbai,Plates,Round Plate,45,284.25,612.12,27545.43,414,1,0,0,Day-Kirby,3.8
STEEL-5054,2024-04-26,Pune,Spoons,Serving Spoon,80,57.44,109.13,8730.68,305,0,1,0,Schwartz-Alvarez,3.4
STEEL-5055,2025-05-21,Ahmedabad,Forks,Mini Fork,127,257.33,524.77,66645.33,572,4,3,1,Roth-Beard,3.1
STEEL-5056,2025-04-26,Delhi,Spoons,Serving Spoon,70,58.72,87.73,6141.0,184,1,0,1,Atkins-Perry,2.7
STEEL-5057,2026-04-15,Mumbai,Forks,Mini Fork,72,288.71,718.45,51728.35,361,4,3,1,"Barrett, Smith and Peterson",4.8
STEEL-5058,2026-04-10,Ahmedabad,Plates,Thali Plate,56,46.37,63.09,3532.91,455,1,0,1,Holmes-Ramirez,3.6
STEEL-5059,2024-03-05,Hyderabad,Glasses,Tall Glass,35,27.49,60.24,2108.33,444,4,0,1,Davis-Case,4.6
STEEL-5060,2024-02-06,Delhi,Forks,Dinner Fork,91,284.86,672.88,61232.46,229,5,3,1,Walker-Cruz,3.8
STEEL-5061,2025-10-15,Delhi,Forks,Fruit Fork,94,65.13,120.01,11281.39,285,2,2,0,Miller-Gordon,3.6
STEEL-5062,2024-01-02,Hyderabad,Plates,Round Plate,34,60.05,112.57,3827.49,245,0,2,1,,4.0
STEEL-5063,2026-02-12,Ahmedabad,Plates,Thali Plate,147,240.14,594.54,87396.89,633,3,3,1,"Mcclain, Donaldson and Foster",4.7
STEEL-5064,2025-07-16,Delhi,Glasses,Juice Glass,149,265.73,626.92,93410.54,212,2,3,1,Parker-Hoffman,4.4
STEEL-5065,2024-07-30,Hyderabad,Knives,Kitchen Knife,49,273.42,617.81,30272.86,392,2,0,0,Good-Mccall,2.6
STEEL-5066,2026-02-15,Hyderabad,Bowls,Serving Bowl,81,32.27,45.62,3694.88,464,5,2,1,Dudley Ltd,2.7
STEEL-5067,2025-12-18,Delhi,Spatulas,Cooking Spatula,98,168.39,209.58,20538.46,434,3,1,0,Martinez Inc,4.0
STEEL-5068,2025-02-27,Hyderabad,Forks,Fruit Fork,82,224.19,381.17,31256.17,399,5,0,1,"Savage, Hernandez and Smith",4.4
STEEL-5069,2023-09-19,Pune,Glasses,Tall Glass,46,135.24,251.05,11548.51,169,5,2,0,Williamson-Manning,4.5
STEEL-5070,2023-12-14,Delhi,Knives,Kitchen Knife,131,255.8,589.49,77223.03,448,4,2,1,Smith Inc,2.9
STEEL-5071,2025-06-29,Ahmedabad,Bowls,Serving Bowl,61,259.58,324.76,19810.26,455,2,1,1,Santiago-Cardenas,4.7
STEEL-5072,2024-04-20,Hyderabad,Knives,Kitchen Knife,18,147.75,200.97,3617.44,220,5,2,1,"Suarez, Rose and Hunter",
STEEL-5073,2025-08-24,Pune,Spatulas,Flat Spatula,14,231.7,454.26,6359.63,124,4,2,1,"Cooper, Dean and Mcclain",4.0
STEEL-5074,2023-12-09,Hyderabad,Plates,Steel Plate,44,52.78,102.74,4520.52,437,2,2,0,Walsh Ltd,3.8
STEEL-5075,2024-01-20,Mumbai,Spoons,Dessert Spoon,38,243.11,566.31,21519.78,381,4,1,1,Smith-Lopez,4.5
STEEL-5076,2025-04-17,Mumbai,Spatulas,Cooking Spatula,41,270.68,611.16,25057.53,352,2,3,1,"Cooper, Ramirez and Flores",3.9
STEEL-5077,2024-12-14,Mumbai,Bowls,Rice Bowl,64,183.32,277.1,17734.5,366,0,0,0,"Rhodes, Tapia and Beard",2.6
STEEL-5078,2023-06-19,Pune,Spatulas,Cooking Spatula,13,69.12,136.32,1772.17,241,4,1,1,Jones Ltd,4.2
STEEL-5079,2024-10-01,Hyderabad,Forks,Fruit Fork,101,224.15,467.29,47196.2,516,0,2,0,Scott-Turner,3.0
STEEL-5080,2023-06-10,Hyderabad,Knives,Butter Knife,95,245.11,527.89,50149.31,146,0,1,0,Nelson-Bowman,4.5
STEEL-5081,2024-06-18,Ahmedabad,Forks,Dinner Fork,83,116.01,222.14,18437.26,355,4,1,1,Flores Ltd,4.0
STEEL-5082,2023-09-05,Mumbai,Forks,Fruit Fork,146,53.97,79.04,11539.74,349,1,1,0,Serrano-Freeman,3.0
STEEL-5083,2026-03-16,Pune,Glasses,Juice Glass,149,86.88,204.94,30535.95,531,4,2,1,"Taylor, Bishop and Williams",2.6
STEEL-5084,2025-01-23,Pune,Spoons,Tea Spoon,140,244.53,570.34,79847.29,264,3,2,0,"Smith, Griffin and Brown",3.3
STEEL-5085,2023-12-10,Hyderabad,Knives,Fruit Knife,8,58.34,117.63,941.05,141,3,2,1,Navarro-Drake,4.3
STEEL-5086,2024-11-06,Pune,Knives,Fruit Knife,107,139.65,326.58,34944.08,214,0,3,0,Smith-Young,3.1
STEEL-5087,2024-02-25,Ahmedabad,Forks,Dinner Fork,6,68.2,129.11,774.65,223,5,3,0,Heath PLC,3.9
STEEL-5088,2024-09-22,Pune,Spatulas,Flat Spatula,42,105.78,264.06,11090.34,488,2,2,0,Hensley Inc,
STEEL-5089,2025-06-01,Hyderabad,Spatulas,Cooking Spatula,128,203.91,498.25,63776.61,329,2,2,1,Snyder Group,4.9
STEEL-5090,2026-02-26,Pune,Spatulas,Cooking Spatula,82,180.36,433.64,35558.62,532,2,0,1,Osborn PLC,4.3
STEEL-5091,2023-04-28,Hyderabad,Glasses,Juice Glass,14,133.88,280.03,3920.39,199,5,2,1,"Jimenez, Montgomery and Webb",3.0
STEEL-5092,2024-10-12,Hyderabad,Spatulas,Cooking Spatula,59,35.34,85.33,5034.27,288,2,2,1,"Evans, Andrews and Smith",4.9
STEEL-5093,2023-09-11,Ahmedabad,Spatulas,BBQ Spatula,22,240.48,461.65,10156.26,164,2,3,1,"Soto, Bishop and Snyder",3.0
STEEL-5094,2025-09-02,Mumbai,Glasses,Juice Glass,89,47.26,77.87,6930.43,234,4,3,1,Patterson Ltd,2.5
STEEL-5095,2023-07-06,Mumbai,Bowls,Rice Bowl,79,141.0,289.07,22836.21,174,1,0,0,Ortiz-Lopez,3.0
STEEL-5096,2023-09-17,Ahmedabad,Bowls,Rice Bowl,149,189.3,292.27,43548.06,639,3,3,1,"Lewis, Perkins and Robertson",3.4
STEEL-5097,2023-12-25,Delhi,Plates,Thali Plate,23,223.54,448.33,10311.48,429,0,0,0,"Blake, Parker and Morris",3.1
STEEL-5098,2025-09-11,Delhi,Forks,Fruit Fork,58,266.89,537.19,31156.73,116,3,2,0,"Roberts, Meadows and Mcdaniel",4.7
STEEL-5099,2023-12-24,Pune,Glasses,Juice Glass,73,66.02,115.28,8415.45,318,2,1,1,Mcdowell Ltd,4.0
STEEL-5100,2024-05-18,Ahmedabad,Forks,Fruit Fork,98,146.85,300.4,29438.77,328,3,2,0,Berry-Banks,
STEEL-5101,2026-02-02,Pune,Glasses,Water Glass,96,174.82,260.4,24998.34,560,1,1,1,Prince-Hoover,2.9
STEEL-5102,2023-08-07,Mumbai,Forks,Mini Fork,142,197.92,395.94,56224.11,454,2,3,0,Martinez Inc,5.0
STEEL-5103,2025-01-02,Pune,Forks,Mini Fork,120,155.03,351.85,42221.67,308,3,0,0,Lee Ltd,3.6
STEEL-5104,2024-03-26,Pune,Glasses,Juice Glass,110,95.1,217.15,23886.75,581,1,1,0,"Olson, Morse and Meza",2.8
STEEL-5105,2025-11-03,Ahmedabad,Spoons,Serving Spoon,6,211.95,285.98,1715.88,313,2,0,0,"Morris, Castillo and Simon",4.2
STEEL-5106,2023-09-19,Pune,Plates,Round Plate,46,221.48,418.79,19264.29,413,4,3,0,"Holt, Lambert and Barnes",4.0
STEEL-5107,2025-06-20,Ahmedabad,Forks,Fruit Fork,140,153.14,254.61,35644.94,604,1,0,1,Campbell Inc,2.9
STEEL-5108,2023-05-10,Delhi,Forks,Mini Fork,103,177.14,223.14,22983.0,192,2,1,1,Mcfarland Group,
STEEL-5109,2024-02-17,Ahmedabad,Forks,Fruit Fork,84,180.24,264.27,22198.85,541,0,3,1,Pena-Anderson,4.8
STEEL-5110,2023-05-15,Hyderabad,Plates,Round Plate,15,224.52,479.42,7191.37,182,1,2,1,Burton Ltd,4.2
STEEL-5111,2023-04-30,Ahmedabad,Glasses,Tall Glass,145,170.9,387.76,56225.56,502,1,0,1,"Greer, Chavez and Reed",4.0
STEEL-5112,2023-10-04,Pune,Glasses,Juice Glass,115,260.69,393.27,45226.31,216,0,0,1,Tyler PLC,3.6
STEEL-5113,2025-10-09,Mumbai,Spatulas,Flat Spatula,143,124.57,251.64,35985.12,561,1,3,0,"Campbell, Thomas and Preston",3.9
STEEL-5114,2025-08-18,Ahmedabad,Bowls,Soup Bowl,31,213.01,300.62,9319.09,359,2,2,1,"Anthony, Garcia and Davis",3.7
STEEL-5115,2024-08-31,Delhi,Glasses,Tall Glass,98,115.81,271.48,26605.49,309,4,1,1,"Lawson, Pratt and Barr",4.4
STEEL-5116,2024-06-02,Pune,Spoons,Dessert Spoon,43,195.37,280.85,12076.48,534,5,0,1,"Manning, Liu and Brown",2.7
STEEL-5117,2023-06-05,Delhi,Plates,Thali Plate,6,55.28,109.45,656.68,479,3,3,0,"Burke, Parker and Moore",3.3
STEEL-5118,2024-10-20,Mumbai,Plates,Round Plate,114,85.66,203.45,23193.46,375,5,1,1,"Goodman, Norman and Cruz",4.3
STEEL-5119,2026-04-27,Hyderabad,Glasses,Tall Glass,139,231.98,293.78,40834.79,408,4,2,1,Watkins and Sons,3.0
STEEL-5120,2025-04-26,Delhi,Bowls,Rice Bowl,87,203.09,408.65,35552.89,472,2,0,1,Reed Inc,3.0
STEEL-5121,2025-09-17,Hyderabad,Spatulas,BBQ Spatula,149,259.84,380.19,56648.22,553,4,0,0,Smith-Meyers,2.5
STEEL-5122,2024-04-02,Hyderabad,Glasses,Tall Glass,144,24.07,36.7,5284.13,454,0,2,0,Hill-Pratt,2.9
STEEL-5123,2025-10-20,Mumbai,Glasses,Water Glass,50,237.97,481.62,24080.87,348,3,3,1,"Fisher, Vazquez and Barnes",4.2
STEEL-5124,2026-01-03,Delhi,Knives,Kitchen Knife,17,55.26,122.5,2082.42,372,2,3,0,Frye LLC,3.8
STEEL-5125,2023-09-29,Delhi,Spoons,Tea Spoon,92,53.27,69.01,6349.33,460,0,2,0,Hahn PLC,2.5
STEEL-5126,2025-02-17,Pune,Plates,Round Plate,131,23.44,28.2,3694.56,194,0,1,0,"Williams, Brown and Smith",4.8
STEEL-5127,2025-05-26,Mumbai,Bowls,Rice Bowl,27,149.23,324.58,8763.77,394,5,1,1,Ward Group,2.5
STEEL-5128,2024-02-25,Ahmedabad,Bowls,Rice Bowl,25,24.72,60.63,1515.78,489,1,1,1,Parker-Sharp,4.4
STEEL-5129,2025-08-06,Mumbai,Bowls,Serving Bowl,37,138.49,258.1,9549.56,308,1,0,1,Torres LLC,2.9
STEEL-5130,2023-07-27,Delhi,Glasses,Juice Glass,147,232.79,563.49,82833.53,525,1,2,0,Green LLC,4.1
STEEL-5131,2025-01-16,Hyderabad,Spoons,Dessert Spoon,13,183.4,338.21,4396.72,214,0,3,1,"Winters, Miller and Johnson",2.8
STEEL-5132,2023-06-09,Delhi,Glasses,Tall Glass,147,77.35,177.52,26096.1,508,3,0,0,"Stone, Dillon and Patel",5.0
STEEL-5133,2025-08-10,Delhi,Spatulas,BBQ Spatula,58,288.1,415.57,24103.29,324,5,1,1,"Mason, Baker and Mendez",2.6
STEEL-5134,2025-05-31,Delhi,Spoons,Tea Spoon,47,39.13,92.25,4335.58,420,4,3,0,Hartman-Vazquez,2.8
STEEL-5135,2025-12-31,Hyderabad,Spatulas,BBQ Spatula,141,265.55,634.94,89526.3,302,1,1,1,Thompson-Singleton,3.8
STEEL-5136,2024-06-12,Pune,Forks,Dinner Fork,53,90.91,181.33,9610.39,460,1,0,1,Campos Ltd,2.9
STEEL-5137,2024-05-27,Ahmedabad,Bowls,Rice Bowl,95,202.34,430.16,40864.73,326,2,3,1,Alexander-Cummings,4.4
STEEL-5138,2025-05-21,Ahmedabad,Bowls,Serving Bowl,149,276.72,686.66,102312.28,590,2,3,0,Allen-Scott,3.1
STEEL-5139,2024-02-27,Pune,Plates,Thali Plate,132,204.87,334.08,44097.91,594,3,0,0,Peterson-Sanchez,3.7
STEEL-5140,2024-09-09,Pune,Forks,Dinner Fork,23,189.71,387.65,8915.86,217,5,1,0,Stephenson Ltd,4.6
STEEL-5141,2024-03-14,Mumbai,Forks,Dinner Fork,147,86.05,111.33,16365.33,587,0,3,0,Kennedy Ltd,3.3
STEEL-5142,2023-08-05,Ahmedabad,Bowls,Serving Bowl,54,87.07,133.99,7235.24,546,3,1,0,Hill Group,2.5
STEEL-5143,2023-05-19,Pune,Forks,Dinner Fork,95,182.38,332.03,31543.0,179,2,1,0,Huffman LLC,4.8
STEEL-5144,2026-03-18,Hyderabad,Forks,Dinner Fork,124,237.17,448.55,55620.76,577,3,0,1,Brown Group,3.1
