transaction_id,date,region,category,product_name,units_sold,cost_price,selling_price,revenue,inventory_level,ordered_stock,promotion,return_count,supplier_delay_days,customer_rating,damaged_stock
DIY-5720,2024-11-11,South,Hardware,Hammer,35,842.95,2184.6,76461.09,588,623,1,6,14.0,3.7,3
DIY-5721,2024-02-28,West,Home Decor,LED Light,81,285.9,750.92,60824.89,785,866,1,6,15.0,3.8,9
DIY-5722,2025-02-05,West,Stationery,Notebook,27,194.03,235.48,6357.84,55,82,1,6,13.0,4.8,6
DIY-5723,2025-07-22,West,Stationery,Pen Set,43,111.84,305.66,13143.25,593,636,0,1,6.0,4.5,1
DIY-5724,2026-03-29,West,Home Decor,Wall Frame,93,695.58,2229.69,207361.43,325,418,0,7,9.0,3.6,1
DIY-5725,2024-03-27,South,Electrical,Bulb,2,882.78,2186.04,4372.07,292,294,1,6,,2.4,0
DIY-5726,2025-01-10,East,Electrical,Extension Board,93,672.83,701.85,65272.19,684,777,1,7,12.0,2.8,9
DIY-5727,2022-06-20,East,Electrical,Bulb,10,554.4,650.67,6506.66,974,984,0,0,7.0,3.5,4
DIY-5728,2025-12-01,North,Electrical,Bulb,86,608.3,628.48,54049.44,647,733,1,2,1.0,2.3,5
DIY-5729,2024-02-02,West,Cleaning,Brush,20,803.3,2045.5,40909.96,365,385,0,4,13.0,3.9,8
DIY-5730,2023-11-19,East,Hardware,Screwdriver,26,577.47,1578.41,41038.57,423,449,0,3,24.0,2.6,10
DIY-5731,2026-01-23,North,Home Decor,Curtains,94,971.47,2356.32,221493.73,414,508,0,1,2.0,4.0,1
DIY-5732,2025-06-28,East,Home Decor,LED Light,70,321.54,641.94,44935.62,627,697,1,5,21.0,3.6,7
DIY-5733,2022-05-20,North,Home Decor,Plant Pot,16,758.23,2213.18,35410.94,142,158,0,3,16.0,2.4,7
DIY-5734,2023-12-22,South,Home Decor,Curtains,82,719.05,1624.17,133181.62,395,477,1,4,12.0,3.7,10
DIY-5735,2024-06-29,South,Kitchen,Knife Set,77,883.16,1509.97,116267.79,827,904,1,7,18.0,4.6,11
DIY-5736,2025-06-15,South,Kitchen,Bottle,43,622.74,1358.07,58397.09,479,522,0,5,8.0,3.1,11
DIY-5737,2023-11-10,South,Kitchen,Tray,77,235.14,604.21,46524.11,791,868,1,1,0.0,2.1,11
DIY-5738,2025-12-22,East,Hardware,Hammer,5,83.71,119.64,598.19,172,177,0,2,8.0,2.5,11
DIY-5739,2024-07-30,East,Kitchen,Bottle,73,74.09,164.72,12024.86,278,351,0,4,0.0,4.5,11
DIY-5740,2025-10-12,West,Stationery,Pen Set,62,957.93,1041.73,64587.05,922,984,1,1,14.0,2.9,6
DIY-5741,2025-03-13,East,Stationery,Marker,54,669.0,1108.33,59850.01,461,515,0,1,7.0,2.2,11
DIY-5742,2024-11-21,South,Hardware,Drill Bits,44,606.91,1436.65,63212.43,295,339,0,7,23.0,3.7,1
DIY-5743,2025-02-11,South,Electrical,Battery,95,137.7,172.17,16356.39,600,695,1,7,2.0,3.3,2
DIY-5744,2023-04-02,South,Hardware,Hammer,85,438.48,1321.69,112343.44,865,950,0,0,22.0,3.0,11
DIY-5745,2025-08-26,North,Cleaning,Cleaning Spray,52,455.83,1521.24,79104.41,2,54,0,7,3.0,4.2,5
DIY-5746,2023-10-06,East,Kitchen,Bottle,10,862.46,2785.49,27854.93,760,770,1,5,7.0,2.6,1
DIY-5747,2024-03-03,North,Kitchen,Knife Set,79,377.98,1030.66,81422.53,692,771,0,6,22.0,2.3,0
DIY-5748,2024-01-18,West,Stationery,Notebook,25,743.87,2116.91,52922.74,347,372,0,6,20.0,2.3,7
DIY-5749,2025-05-03,South,Stationery,Notebook,34,427.29,867.06,29480.11,363,397,1,7,2.0,4.1,6
DIY-5750,2024-07-04,East,Hardware,Tape Measure,76,294.66,934.35,71010.33,505,581,0,5,9.0,2.3,0
DIY-5751,2022-05-30,East,Home Decor,Curtains,60,817.85,1864.14,111848.13,639,699,0,3,22.0,2.8,1
DIY-5752,2026-04-20,South,Kitchen,Storage Box,14,906.32,2310.77,32350.77,160,174,0,1,7.0,4.6,2
DIY-5753,2026-03-20,South,Electrical,Battery,35,411.81,952.81,33348.45,438,473,0,1,10.0,4.9,5
DIY-5754,2026-01-28,West,Cleaning,Mop,8,815.63,2664.52,21316.18,482,490,0,3,3.0,3.7,9
DIY-5755,2022-12-17,North,Home Decor,Wall Frame,9,589.2,1628.78,14659.06,841,850,1,0,13.0,4.6,5
DIY-5756,2024-01-21,North,Home Decor,Plant Pot,97,960.16,1179.87,114447.78,592,689,1,2,15.0,2.9,3
DIY-5757,2023-12-11,South,Electrical,Bulb,4,924.99,1029.01,4116.03,866,870,1,6,0.0,4.7,4
DIY-5758,2024-05-18,North,Cleaning,Mop,91,359.55,810.36,73742.44,148,239,1,0,5.0,4.6,10
DIY-5759,2026-01-08,North,Cleaning,Bucket,74,187.17,433.79,32100.46,711,785,1,3,,3.3,1
DIY-5760,2026-03-08,North,Home Decor,Plant Pot,54,99.16,122.53,6616.85,395,449,1,3,14.0,2.2,0
DIY-5761,2022-10-21,East,Home Decor,Plant Pot,12,682.45,1449.04,17388.49,895,907,0,0,14.0,2.8,3
DIY-5762,2024-11-10,West,Home Decor,LED Light,94,985.43,1672.39,157204.97,886,980,1,6,0.0,2.2,0
DIY-5763,2025-02-03,South,Hardware,Screwdriver,46,682.84,1945.33,89485.4,888,934,1,4,24.0,2.5,4
DIY-5764,2024-12-28,East,Stationery,Notebook,55,184.72,371.99,20459.62,243,298,0,3,15.0,3.8,5
DIY-5765,2022-11-04,East,Kitchen,Knife Set,21,524.48,1766.92,37105.34,207,228,0,7,6.0,4.8,6
DIY-5766,2022-06-28,East,Cleaning,Brush,81,287.07,520.74,42180.3,587,668,0,4,15.0,3.4,9
DIY-5767,2024-04-05,East,Hardware,Screwdriver,34,504.41,1020.07,34682.43,231,265,0,0,23.0,3.1,10
DIY-5768,2026-04-16,North,Electrical,Battery,1,97.83,123.06,123.06,151,152,1,5,12.0,3.3,2
DIY-5769,2025-08-15,East,Kitchen,Tray,35,625.81,1012.13,35424.55,222,257,0,0,16.0,3.0,4
DIY-5770,2023-03-27,North,Cleaning,Mop,83,66.61,84.0,6972.39,329,412,1,2,22.0,2.1,11
DIY-5771,2025-08-29,North,Hardware,Screwdriver,32,216.96,284.87,9115.97,528,560,0,1,0.0,,5
DIY-5772,2023-04-02,North,Hardware,Tape Measure,66,201.05,414.38,27349.24,782,848,1,0,10.0,4.0,9
DIY-5773,2024-04-24,South,Electrical,Battery,6,604.25,562.25,3373.52,445,451,1,6,2.0,5.0,3
DIY-5774,2022-08-03,North,Electrical,Bulb,33,39.38,84.36,2783.77,529,562,1,3,0.0,4.7,3
DIY-5775,2025-02-27,West,Kitchen,Storage Box,52,448.45,1409.01,73268.31,940,992,1,3,15.0,2.5,0
DIY-5776,2023-11-23,South,Hardware,Hammer,40,904.5,2267.07,90682.6,790,830,0,0,21.0,2.1,7
DIY-5777,2023-11-11,East,Cleaning,Brush,23,67.11,156.65,3603.05,132,155,1,3,13.0,4.6,4
DIY-5778,2022-05-13,North,Home Decor,LED Light,99,248.41,782.67,77484.12,888,987,0,7,15.0,4.8,3
DIY-5779,2024-10-15,East,Stationery,Stapler,51,722.93,1652.95,84300.48,539,590,1,5,7.0,4.4,8
DIY-5780,2024-07-10,South,Home Decor,Wall Frame,17,24.71,52.98,900.6,668,685,1,6,14.0,2.1,6
DIY-5781,2025-12-13,East,Cleaning,Cleaning Spray,96,892.17,1725.79,165675.93,558,654,0,1,3.0,3.6,8
DIY-5782,2023-04-25,South,Hardware,Hammer,74,977.07,2054.99,152069.36,652,726,0,1,10.0,4.8,3
DIY-5783,2025-11-22,West,Hardware,Tape Measure,10,123.62,138.72,1387.16,936,946,1,0,10.0,2.6,7
DIY-5784,2022-08-04,South,Kitchen,Bottle,61,411.84,1156.57,70551.06,611,672,1,0,22.0,4.0,2
DIY-5785,2022-05-16,West,Hardware,Tape Measure,18,36.65,81.68,1470.21,662,680,0,0,23.0,4.3,6
DIY-5786,2024-10-07,West,Electrical,Wire,12,294.34,810.21,9722.55,475,487,0,6,8.0,4.3,2
DIY-5787,2023-09-26,South,Cleaning,Mop,62,503.77,1220.23,75654.48,374,436,0,6,24.0,2.2,5
DIY-5788,2026-02-17,North,Home Decor,Curtains,89,154.35,179.43,15969.54,700,789,0,7,15.0,2.8,11
DIY-5789,2025-12-21,West,Cleaning,Cleaning Spray,14,602.86,1595.39,22335.53,36,50,1,6,16.0,2.3,10
DIY-5790,2024-07-23,East,Hardware,Drill Bits,22,226.84,431.24,9487.18,246,268,1,2,8.0,3.8,1
DIY-5791,2024-05-03,South,Electrical,Wire,85,733.03,1996.36,169690.57,382,467,1,4,14.0,2.6,7
DIY-5792,2025-02-04,West,Home Decor,LED Light,68,915.08,3050.7,207447.53,288,356,0,1,22.0,2.6,10
DIY-5793,2025-08-20,South,Cleaning,Mop,73,118.93,218.77,15970.0,780,853,1,6,18.0,3.4,4
DIY-5794,2022-10-20,West,Home Decor,Curtains,76,110.34,164.59,12509.22,740,816,0,3,5.0,2.4,10
DIY-5795,2023-05-09,East,Electrical,Extension Board,34,804.84,1702.72,57892.43,483,517,0,5,7.0,4.4,11
DIY-5796,2024-05-01,North,Hardware,Drill Bits,16,64.09,108.37,1733.87,594,610,1,4,17.0,4.1,3
DIY-5797,2024-07-19,North,Hardware,Screwdriver,47,157.55,198.33,9321.35,69,116,1,7,7.0,2.3,7
DIY-5798,2022-08-24,South,Home Decor,Curtains,63,114.73,208.6,13141.65,16,79,0,5,7.0,3.3,5
DIY-5799,2025-03-26,South,Stationery,Stapler,87,832.11,2642.81,229924.5,664,751,0,4,22.0,3.3,0
DIY-5800,2022-08-08,East,Kitchen,Bottle,42,79.95,143.06,6008.58,796,838,1,1,6.0,2.7,6
DIY-5801,2022-09-04,East,Home Decor,Plant Pot,69,398.69,753.15,51967.22,749,818,1,6,19.0,4.3,6
DIY-5802,2022-10-26,East,Kitchen,Storage Box,51,667.8,936.79,47776.46,229,280,0,7,23.0,4.6,4
DIY-5803,2024-10-12,West,Kitchen,Bottle,94,376.36,516.77,48576.25,279,373,0,5,16.0,2.2,8
DIY-5804,2022-07-04,West,Cleaning,Cleaning Spray,41,582.8,886.02,36326.78,598,639,0,0,17.0,2.8,5
DIY-5805,2023-09-08,North,Hardware,Hammer,27,735.09,1956.63,52828.96,456,483,0,5,14.0,4.3,0
DIY-5806,2024-12-30,East,Cleaning,Cleaning Spray,53,585.18,617.93,32750.32,459,512,1,7,15.0,2.7,2
DIY-5807,2024-01-07,East,Cleaning,Bucket,62,630.41,1194.75,74074.21,745,807,1,6,14.0,3.0,10
DIY-5808,2022-08-20,West,Home Decor,Curtains,18,653.99,1631.9,29374.16,837,855,0,5,21.0,5.0,3
DIY-5809,2023-09-28,South,Hardware,Drill Bits,85,251.83,310.32,26377.49,705,790,1,2,23.0,2.4,4
DIY-5810,2024-10-24,North,Kitchen,Tray,74,439.48,1290.27,95479.95,699,773,0,0,20.0,2.4,10
DIY-5811,2024-11-08,South,Electrical,Extension Board,94,646.52,1326.96,124733.96,85,179,1,1,15.0,3.9,11
DIY-5812,2025-10-03,North,Home Decor,Wall Frame,82,419.13,959.94,78714.82,149,231,1,7,22.0,4.2,11
DIY-5813,2023-08-24,East,Stationery,Notebook,16,113.32,320.27,5124.34,804,820,1,3,8.0,3.1,4
DIY-5814,2024-07-07,East,Hardware,Screwdriver,26,926.52,2764.03,71864.85,349,375,0,2,24.0,3.1,3
DIY-5815,2022-11-08,North,Electrical,Wire,61,629.74,1981.63,120879.26,53,114,0,4,14.0,4.7,6
DIY-5816,2024-05-07,South,Electrical,Wire,9,502.81,1103.33,9929.99,775,784,1,0,15.0,4.5,7
DIY-5817,2025-01-02,East,Home Decor,Wall Frame,10,210.08,263.29,2632.89,136,146,1,2,14.0,2.1,4
DIY-5818,2022-11-25,East,Electrical,Wire,53,698.9,2406.08,127522.4,707,760,0,1,12.0,2.8,9
DIY-5819,2025-01-17,West,Stationery,Pen Set,75,631.3,1326.83,99512.26,240,315,0,0,2.0,4.9,10
DIY-5820,2024-04-03,East,Kitchen,Bottle,96,457.84,651.41,62535.34,306,402,0,7,18.0,2.9,5
DIY-5821,2025-07-07,East,Kitchen,Storage Box,42,263.62,822.21,34532.72,211,253,0,3,6.0,2.1,0
DIY-5822,2025-04-16,West,Home Decor,LED Light,52,766.6,1467.46,76308.11,838,890,1,4,12.0,4.9,6
DIY-5823,2023-09-13,East,Home Decor,Wall Frame,22,573.83,1226.27,26977.91,576,598,1,4,13.0,3.5,10
DIY-5824,2025-09-06,North,Electrical,Battery,23,883.08,1697.3,39037.85,246,269,0,5,23.0,4.5,0
DIY-5825,2022-06-09,West,Cleaning,Mop,82,469.47,1064.54,87292.2,863,945,1,7,15.0,5.0,0
DIY-5826,2024-11-08,South,Hardware,Hammer,11,312.08,537.78,5915.53,662,673,1,0,20.0,4.5,10
DIY-5827,2022-11-16,East,Kitchen,Knife Set,96,274.26,480.9,46166.09,161,257,0,5,8.0,3.4,9
DIY-5828,2024-01-28,West,Cleaning,Brush,66,959.89,2091.4,138032.69,327,393,0,7,18.0,3.6,1
DIY-5829,2026-04-07,North,Kitchen,Tray,13,664.76,1003.1,13040.26,607,620,1,7,13.0,2.4,11
DIY-5830,2023-07-17,West,Hardware,Drill Bits,90,152.0,280.78,25270.39,674,764,0,3,14.0,3.9,2
DIY-5831,2023-01-04,South,Kitchen,Tray,15,862.98,1779.26,26688.84,198,213,0,1,15.0,3.1,7
DIY-5832,2022-08-20,West,Stationery,Notebook,78,627.21,1746.09,136194.94,173,251,1,6,12.0,2.1,5
DIY-5833,2022-05-14,North,Home Decor,Plant Pot,73,740.95,2055.35,150040.66,787,860,1,4,21.0,2.1,2
DIY-5834,2025-08-21,North,Hardware,Drill Bits,32,181.1,215.11,6883.45,245,277,0,3,,4.0,6
DIY-5835,2023-02-04,North,Stationery,Pen Set,25,125.24,144.17,3604.33,79,104,1,2,7.0,2.3,6
DIY-5836,2025-03-02,North,Hardware,Screwdriver,14,944.49,1424.66,19945.2,660,674,0,3,17.0,5.0,2
DIY-5837,2022-08-06,South,Home Decor,Wall Frame,56,82.28,237.65,13308.48,861,917,0,6,14.0,2.2,9
DIY-5838,2023-01-01,North,Hardware,Tape Measure,52,567.07,692.72,36021.26,534,586,0,4,10.0,2.1,11
DIY-5839,2025-10-25,West,Kitchen,Storage Box,42,969.49,1930.23,81069.5,654,696,0,6,18.0,4.2,6
DIY-5840,2024-03-04,West,Kitchen,Tray,68,283.08,756.48,51440.93,671,739,1,7,21.0,2.3,10
DIY-5841,2024-06-16,West,Kitchen,Tray,21,244.84,389.5,8179.55,640,661,0,3,,3.7,2
DIY-5842,2023-05-17,North,Hardware,Screwdriver,47,532.34,1267.61,59577.79,409,456,1,6,15.0,3.6,6
DIY-5843,2023-06-10,North,Electrical,Bulb,20,885.07,2247.82,44956.44,746,766,1,4,11.0,4.9,4
DIY-5844,2025-01-25,West,Electrical,Bulb,41,927.13,1277.93,52394.94,861,902,1,0,18.0,3.8,11
DIY-5845,2024-02-29,North,Home Decor,Curtains,46,486.55,1694.87,77963.93,81,127,0,1,,3.9,6
DIY-5846,2023-09-29,North,Hardware,Drill Bits,7,335.32,1020.32,7142.26,389,396,0,6,3.0,2.9,10
DIY-5847,2024-05-03,South,Hardware,Drill Bits,62,659.5,849.5,52669.17,130,192,1,2,13.0,2.4,10
DIY-5848,2026-01-20,East,Hardware,Hammer,78,201.58,481.64,37567.88,600,678,1,3,21.0,2.6,0
DIY-5849,2022-05-12,South,Home Decor,Wall Frame,26,800.29,1162.67,30229.31,807,833,1,0,9.0,2.7,10
DIY-5850,2023-07-24,South,Cleaning,Bucket,29,859.48,2570.81,74553.39,806,835,0,5,3.0,3.0,8
DIY-5851,2023-07-15,West,Home Decor,LED Light,44,655.29,2195.88,96618.59,280,324,0,5,9.0,2.3,6
DIY-5852,2024-11-24,East,Electrical,Extension Board,57,686.06,1632.57,93056.64,233,290,1,5,10.0,4.3,11
DIY-5853,2023-02-03,North,Hardware,Drill Bits,7,569.33,1392.85,9749.95,919,926,1,2,0.0,4.9,8
DIY-5854,2023-05-17,East,Electrical,Bulb,12,467.76,1140.09,13681.03,169,181,1,1,18.0,3.4,6
DIY-5855,2024-09-23,North,Home Decor,Wall Frame,46,730.83,883.16,40625.25,482,528,0,5,24.0,4.6,11
DIY-5856,2024-04-02,East,Stationery,Marker,19,88.47,241.47,4588.02,232,251,1,7,24.0,3.2,9
DIY-5857,2026-01-06,West,Hardware,Hammer,50,517.15,1505.67,75283.3,355,405,0,7,14.0,4.8,8
DIY-5858,2023-04-24,West,Home Decor,Curtains,93,344.13,585.02,54406.52,685,778,1,6,16.0,2.1,7
DIY-5859,2023-11-17,South,Stationery,Notebook,19,218.43,467.85,8889.22,355,374,1,6,18.0,2.3,2
DIY-5860,2022-12-05,West,Kitchen,Storage Box,47,411.47,1134.3,53312.17,872,919,1,7,15.0,3.1,8
DIY-5861,2022-05-12,North,Hardware,Hammer,53,451.51,797.42,42263.22,923,976,1,0,2.0,2.8,5
DIY-5862,2026-01-18,South,Kitchen,Storage Box,36,388.46,1302.76,46899.27,51,87,0,6,16.0,2.8,6
DIY-5863,2024-05-20,North,Electrical,Extension Board,9,853.08,2429.36,21864.26,299,308,1,6,12.0,3.5,6
DIY-5864,2025-11-26,East,Home Decor,Wall Frame,22,144.35,370.02,8140.34,39,61,0,4,18.0,4.6,9
DIY-5865,2024-05-31,North,Kitchen,Bottle,9,656.35,1167.09,10503.84,675,684,0,6,2.0,3.2,2
DIY-5866,2023-10-15,West,Electrical,Extension Board,53,776.18,1260.91,66828.43,643,696,1,1,20.0,2.9,5
DIY-5867,2026-03-13,South,Electrical,Battery,37,137.32,345.36,12778.46,772,809,1,7,23.0,4.4,9
DIY-5868,2022-05-03,North,Kitchen,Bottle,81,134.17,270.17,21884.02,285,366,0,7,19.0,3.3,6
DIY-5869,2023-04-12,North,Cleaning,Brush,98,165.99,412.53,40428.27,710,808,1,0,8.0,2.1,7
DIY-5870,2023-03-30,North,Home Decor,Curtains,57,130.77,184.42,10511.98,855,912,1,2,8.0,4.2,1
DIY-5871,2023-01-17,East,Stationery,Stapler,51,383.61,544.52,27770.71,37,88,0,2,10.0,4.6,2
DIY-5872,2022-12-17,North,Hardware,Screwdriver,2,924.86,2804.53,5609.07,785,787,0,5,0.0,2.4,0
DIY-5873,2024-06-28,West,Hardware,Drill Bits,18,169.5,571.47,10286.45,504,522,0,6,14.0,4.3,6
DIY-5874,2024-06-05,North,Home Decor,Curtains,26,230.22,406.37,10565.74,746,772,0,4,3.0,4.3,4
DIY-5875,2025-12-04,North,Kitchen,Tray,97,677.46,1607.65,155941.95,814,911,1,2,10.0,2.8,6
DIY-5876,2024-09-26,North,Stationery,Pen Set,60,697.21,826.39,49583.3,115,175,0,5,13.0,4.5,9
DIY-5877,2022-11-08,North,Stationery,Notebook,6,297.21,535.88,3215.27,827,833,1,6,16.0,4.7,9
DIY-5878,2024-07-22,East,Electrical,Battery,97,101.9,149.73,14524.24,50,147,1,1,3.0,3.9,6
DIY-5879,2026-01-29,South,Cleaning,Bucket,82,778.7,1843.71,151184.4,113,195,1,2,1.0,4.6,5
DIY-5880,2025-03-22,North,Kitchen,Storage Box,23,647.1,1011.63,23267.44,609,632,1,0,1.0,5.0,3
DIY-5881,2023-11-15,West,Kitchen,Bottle,52,86.24,150.55,7828.34,61,113,1,1,1.0,3.4,1
DIY-5882,2024-09-29,West,Electrical,Extension Board,60,86.68,156.85,9410.9,518,578,1,0,11.0,4.2,5
DIY-5883,2025-12-01,North,Cleaning,Brush,89,295.15,971.12,86429.58,274,363,0,4,5.0,3.1,10
DIY-5884,2022-06-09,West,Hardware,Hammer,72,539.0,1342.71,96675.47,126,198,1,6,22.0,4.4,3
DIY-5885,2024-10-31,South,Home Decor,Curtains,63,160.81,342.81,21597.27,379,442,0,5,15.0,2.8,4
DIY-5886,2024-12-08,West,Cleaning,Bucket,21,369.32,828.29,17394.06,940,961,1,3,11.0,2.3,2
DIY-5887,2022-07-28,North,Electrical,Bulb,90,505.45,1299.95,116995.57,213,303,0,7,15.0,2.9,4
DIY-5888,2025-03-14,East,Cleaning,Brush,87,400.34,366.43,31879.21,895,982,1,7,5.0,2.7,11
DIY-5889,2024-05-26,North,Hardware,Tape Measure,73,314.26,580.44,42372.08,63,136,1,6,19.0,3.4,2
DIY-5890,2023-08-14,South,Kitchen,Tray,95,337.41,1026.88,97553.78,741,836,0,2,16.0,5.0,1
DIY-5891,2025-12-13,South,Home Decor,Plant Pot,94,447.68,1086.06,102089.26,690,784,1,7,22.0,3.5,2
DIY-5892,2022-07-25,West,Cleaning,Brush,72,776.83,2013.49,144971.0,648,720,0,1,4.0,4.4,0
DIY-5893,2023-06-20,East,Home Decor,LED Light,41,300.09,638.21,26166.72,305,346,1,7,17.0,4.8,6
DIY-5894,2023-01-22,East,Kitchen,Storage Box,21,132.11,367.35,7714.32,224,245,1,6,24.0,2.4,0
DIY-5895,2025-04-24,North,Electrical,Bulb,56,976.13,2385.14,133567.6,357,413,0,4,4.0,,3
DIY-5896,2026-03-16,North,Electrical,Battery,33,821.19,2164.13,71416.33,209,242,0,6,13.0,3.2,0
DIY-5897,2024-06-21,East,Hardware,Hammer,99,371.34,1179.46,116766.44,827,926,0,6,7.0,3.7,0
DIY-5898,2024-10-23,West,Home Decor,Curtains,65,237.32,544.28,35378.46,554,619,1,2,20.0,3.4,3
DIY-5899,2023-11-10,South,Kitchen,Knife Set,58,362.35,770.55,44692.04,814,872,1,7,19.0,4.0,11
DIY-5900,2025-09-04,West,Kitchen,Knife Set,79,535.61,822.61,64986.4,878,957,1,6,9.0,4.5,5
DIY-5901,2024-09-19,West,Cleaning,Cleaning Spray,56,381.6,975.94,54652.89,190,246,1,7,15.0,4.2,1
DIY-5902,2023-02-23,South,Stationery,Marker,15,715.11,1972.19,29582.84,444,459,1,7,8.0,4.0,11
DIY-5903,2024-09-14,South,Hardware,Tape Measure,68,55.44,86.31,5869.18,643,711,0,3,9.0,2.8,10
DIY-5904,2025-01-08,East,Cleaning,Mop,79,993.94,2643.97,208873.33,765,844,1,1,14.0,4.2,4
DIY-5905,2025-07-13,South,Electrical,Battery,35,461.46,1059.58,37085.45,340,375,1,1,2.0,2.8,10
DIY-5906,2025-08-17,North,Hardware,Tape Measure,7,404.21,524.35,3670.45,669,676,1,4,5.0,4.2,11
DIY-5907,2025-04-04,East,Home Decor,LED Light,79,914.01,2304.97,182092.78,533,612,0,1,18.0,3.4,10
DIY-5908,2023-12-16,South,Home Decor,Wall Frame,95,720.6,2253.31,214064.88,760,855,0,3,23.0,2.7,3
DIY-5909,2026-03-13,West,Home Decor,Plant Pot,82,814.74,1345.15,110302.11,267,349,1,1,1.0,3.9,9
DIY-5910,2025-03-28,South,Electrical,Battery,69,661.61,1857.6,128174.69,565,634,1,2,8.0,3.1,3
DIY-5911,2024-01-29,East,Kitchen,Knife Set,6,523.54,675.36,4052.14,310,316,1,1,20.0,2.1,0
DIY-5912,2023-01-14,West,Cleaning,Bucket,42,118.18,322.25,13534.65,103,145,0,1,20.0,4.6,7
DIY-5913,2024-08-27,West,Cleaning,Mop,27,714.08,2115.05,57106.38,400,427,0,5,12.0,3.7,6
DIY-5914,2025-10-17,West,Electrical,Bulb,33,36.78,64.2,2118.61,442,475,1,1,21.0,3.2,1
DIY-5915,2023-08-22,South,Kitchen,Knife Set,24,734.92,874.37,20984.93,127,151,1,1,2.0,3.6,4
DIY-5916,2026-01-22,South,Stationery,Notebook,82,513.18,1235.51,101311.59,572,654,0,1,14.0,2.3,11
DIY-5917,2024-05-05,West,Home Decor,Wall Frame,18,70.06,163.48,2942.56,577,595,1,1,18.0,2.4,9
DIY-5918,2023-12-27,East,Cleaning,Cleaning Spray,4,249.03,510.9,2043.6,546,550,1,7,16.0,3.4,5
DIY-5919,2023-10-09,South,Cleaning,Bucket,55,509.82,1103.22,60677.28,434,489,0,3,6.0,3.7,2
DIY-5920,2025-12-22,West,Hardware,Hammer,79,592.83,696.36,55012.14,454,533,0,2,21.0,4.0,0
DIY-5921,2022-08-05,South,Kitchen,Storage Box,66,889.79,1300.57,85837.4,26,92,1,4,15.0,3.1,2
DIY-5922,2022-08-17,South,Electrical,Wire,79,235.19,286.05,22598.11,887,966,0,3,13.0,3.6,5
DIY-5923,2023-12-01,East,Stationery,Pen Set,78,758.13,2282.74,178053.77,0,78,1,1,10.0,4.6,1
DIY-5924,2025-04-25,East,Home Decor,Curtains,41,546.95,1259.46,51638.02,721,762,1,6,21.0,2.8,5
DIY-5925,2024-03-31,South,Kitchen,Tray,74,889.39,1610.93,119208.74,619,693,0,7,13.0,4.2,3
DIY-5926,2025-06-06,West,Home Decor,Wall Frame,19,905.68,2740.66,52072.46,478,497,0,6,6.0,,0
DIY-5927,2026-01-29,South,Hardware,Screwdriver,3,473.09,1261.42,3784.27,287,290,0,7,3.0,,1
DIY-5928,2024-05-13,South,Electrical,Wire,79,100.64,124.94,9870.43,835,914,0,1,24.0,3.1,10
DIY-5929,2025-03-19,East,Stationery,Pen Set,93,95.98,124.37,11566.48,689,782,0,5,11.0,2.6,8
DIY-5930,2025-07-19,East,Hardware,Tape Measure,76,714.62,2184.4,166014.09,26,102,0,3,4.0,,11
DIY-5931,2023-12-30,North,Kitchen,Storage Box,46,366.85,531.1,24430.72,750,796,1,5,3.0,4.0,1
DIY-5932,2022-06-27,South,Stationery,Marker,1,314.65,390.49,390.49,421,422,0,1,22.0,3.8,5
DIY-5933,2023-08-29,East,Hardware,Tape Measure,71,740.97,1187.7,84326.73,445,516,1,5,19.0,4.5,1
DIY-5934,2025-06-18,West,Home Decor,Curtains,71,679.03,1721.28,122210.8,582,653,1,3,21.0,4.3,8
DIY-5935,2022-05-21,West,Hardware,Hammer,97,776.82,1498.99,145402.2,157,254,1,1,7.0,4.2,3
DIY-5936,2023-09-16,West,Hardware,Hammer,75,780.64,2046.68,153501.33,527,602,1,7,17.0,2.2,10
DIY-5937,2024-10-10,West,Electrical,Wire,80,847.0,2494.79,199583.03,291,371,0,3,20.0,2.5,11
DIY-5938,2025-12-11,West,Electrical,Battery,72,69.9,176.79,12728.57,415,487,0,2,20.0,4.7,3
DIY-5939,2024-07-18,North,Cleaning,Brush,9,814.28,862.98,7766.86,639,648,1,0,19.0,4.3,6
DIY-5940,2025-06-03,South,Cleaning,Cleaning Spray,64,163.15,235.86,15095.0,565,629,0,5,22.0,4.0,5
DIY-5941,2026-04-10,South,Kitchen,Storage Box,43,558.96,1471.34,63267.75,269,312,0,5,19.0,2.8,8
DIY-5942,2023-03-08,South,Home Decor,LED Light,13,809.78,2340.87,30431.33,135,148,0,6,21.0,2.3,0
DIY-5943,2025-02-14,West,Cleaning,Cleaning Spray,76,436.78,1085.08,82465.99,649,725,1,5,2.0,4.3,0
DIY-5944,2023-10-20,North,Stationery,Stapler,53,499.13,1547.13,81997.73,833,886,1,7,16.0,3.2,0
DIY-5945,2022-08-17,South,Kitchen,Bottle,91,491.73,1057.02,96188.51,682,773,1,1,23.0,4.2,9
DIY-5946,2025-02-13,West,Stationery,Stapler,2,796.05,1923.38,3846.75,174,176,1,4,3.0,,0
DIY-5947,2022-09-01,West,Home Decor,LED Light,98,718.1,1266.2,124087.78,840,938,0,7,23.0,3.0,5
DIY-5948,2026-01-25,East,Hardware,Screwdriver,99,386.41,828.3,82002.06,873,972,0,2,21.0,4.3,2
DIY-5949,2024-01-14,North,Hardware,Drill Bits,97,922.34,1062.33,103045.87,160,257,1,2,10.0,4.2,5
