bill_id,date,region,category,product_name,size,units_sold,base_price,discount_percent,final_price,revenue,inventory_remaining,customer_gender,season,return_flag
ZUD-6230,2024-07-01,Delhi,Kids,Kids Tshirt,XL,22,2649.21,,2649.21,58282.72,140,Male,Monsoon,0
ZUD-6231,2025-09-23,Delhi,Kids,Kids Shorts,S,19,1298.64,15.0,1103.84,20972.97,119,Male,Monsoon,1
ZUD-6232,2024-06-01,Pune,Men,Jacket,XL,25,1908.92,0.0,1908.92,47723.08,218,Male,Winter,1
ZUD-6233,2024-07-02,Chennai,Women,Dress,L,9,1727.51,15.0,1468.38,13215.45,127,Female,Monsoon,1
ZUD-6234,2024-07-16,Delhi,Accessories,Bag,S,8,2483.8,10.0,2235.42,17883.34,98,Male,Winter,1
ZUD-6235,2025-03-28,Delhi,Accessories,Belt,M,9,2775.65,0.0,2775.65,24980.85,56,Male,Monsoon,0
ZUD-6236,2026-02-14,Bangalore,Kids,Kids Shorts,L,7,1797.87,20.0,1438.3,10068.07,214,Female,Summer,0
ZUD-6237,2025-06-30,Bangalore,Accessories,Socks,L,18,698.79,0.0,698.79,12578.29,169,Male,Summer,0
ZUD-6238,2025-01-27,Pune,Kids,Kids Shorts,,5,482.21,0.0,482.21,2411.03,14,Female,Monsoon,1
ZUD-6239,2025-11-12,Chennai,Women,Skirt,XL,29,3054.91,30.0,2138.44,62014.77,277,Female,Summer,1
ZUD-6240,2025-06-11,Bangalore,Women,Kurti,M,7,705.83,15.0,599.96,4199.7,244,Female,Winter,0
ZUD-6241,2025-05-24,Bangalore,Men,Jacket,L,8,366.88,15.0,311.85,2494.79,69,Male,Winter,1
ZUD-6242,2024-07-22,Bangalore,Women,Dress,S,16,3043.2,20.0,2434.56,38952.96,178,Female,Monsoon,0
ZUD-6243,2024-12-29,Delhi,Accessories,Belt,L,17,1401.08,20.0,1120.86,19054.65,71,Female,Monsoon,0
ZUD-6244,2026-03-16,Mumbai,Men,Jeans,S,17,2462.42,20.0,1969.94,33488.9,34,Male,Winter,0
ZUD-6245,2024-06-06,Chennai,Kids,Kids Tshirt,L,13,2210.69,0.0,2210.69,28738.91,175,Male,Monsoon,0
ZUD-6246,2026-03-30,Mumbai,Accessories,Socks,XL,23,918.81,20.0,735.05,16906.19,45,Female,Winter,1
ZUD-6247,2025-05-29,Delhi,Accessories,Belt,L,8,1329.0,15.0,1129.65,9037.23,155,Male,Monsoon,0
ZUD-6248,2025-05-29,Pune,Accessories,Socks,M,7,1650.39,15.0,1402.83,9819.82,183,Female,Summer,1
ZUD-6249,2025-11-07,Mumbai,Women,Kurti,L,10,1083.11,30.0,758.18,7581.78,255,Male,Monsoon,0
ZUD-6250,2025-11-12,Chennai,Women,Top,L,15,3539.3,15.0,3008.41,45126.1,260,Male,Summer,0
ZUD-6251,2025-06-29,Pune,Kids,Kids Dress,XL,28,214.13,30.0,149.89,4197.01,222,Male,Monsoon,1
ZUD-6252,2025-05-03,Delhi,Men,Joggers,S,12,2071.15,0.0,2071.15,24853.75,59,Female,Winter,1
ZUD-6253,2025-01-24,Chennai,Men,Tshirt,M,19,314.64,20.0,251.71,4782.51,114,Female,Winter,0
ZUD-6254,2026-03-02,Pune,Kids,Kids Tshirt,S,29,1585.41,20.0,1268.33,36781.62,70,Female,Summer,1
ZUD-6255,2025-10-08,Chennai,Accessories,Cap,S,17,1908.41,10.0,1717.57,29198.63,141,Male,Winter,0
ZUD-6256,2025-11-04,Bangalore,Men,Tshirt,S,6,2141.36,0.0,2141.36,12848.18,257,Female,Summer,1
ZUD-6257,2026-03-28,Bangalore,Men,Jacket,M,14,396.36,30.0,277.45,3884.34,156,Female,Winter,0
ZUD-6258,2024-09-25,Pune,Men,Shirt,L,24,1746.84,10.0,1572.16,37731.74,90,Male,Monsoon,0
ZUD-6259,2024-07-19,Mumbai,Kids,Kids Tshirt,XL,28,716.99,10.0,645.29,18068.15,251,Male,Summer,1
ZUD-6260,2025-12-12,Bangalore,Women,Dress,XL,11,3013.18,30.0,2109.23,23201.5,46,Male,Winter,0
ZUD-6261,2025-02-28,Bangalore,Kids,Kids Dress,L,7,2865.76,30.0,2006.03,14042.22,226,Male,Winter,0
ZUD-6262,2025-05-20,Pune,Accessories,Bag,M,10,1336.86,30.0,935.8,9358.04,143,Male,Summer,1
ZUD-6263,2025-05-12,Chennai,Women,Top,XL,18,2008.42,0.0,2008.42,36151.52,44,Female,Winter,0
ZUD-6264,2024-05-09,Chennai,Kids,Kids Tshirt,L,10,1504.39,0.0,1504.39,15043.9,205,Female,Monsoon,0
ZUD-6265,2024-09-04,Mumbai,Kids,Kids Dress,M,29,2114.53,0.0,2114.53,61321.39,125,Female,Summer,0
ZUD-6266,2024-07-25,Bangalore,Women,Kurti,M,4,2098.04,30.0,1468.63,5874.51,296,Male,Winter,0
ZUD-6267,2025-11-09,Pune,Kids,Kids Shorts,M,10,1481.61,15.0,1259.37,12593.66,74,Female,Winter,1
ZUD-6268,2026-03-27,Delhi,Kids,Kids Shorts,M,7,1790.15,10.0,1611.14,11277.97,189,Female,Monsoon,0
ZUD-6269,2024-09-06,Chennai,Men,Shirt,S,29,1346.92,0.0,1346.92,39060.79,187,Female,Monsoon,1
ZUD-6270,2025-07-22,Bangalore,Women,Dress,,24,1120.18,20.0,896.15,21507.54,110,Male,Winter,1
ZUD-6271,2024-07-23,Delhi,Women,Skirt,XL,29,790.26,15.0,671.72,19480.02,95,Male,Summer,1
ZUD-6272,2024-12-10,Bangalore,Men,Tshirt,M,26,2816.89,20.0,2253.52,58591.4,218,Male,Monsoon,0
ZUD-6273,2025-10-29,Bangalore,Accessories,Socks,M,6,1108.3,30.0,775.81,4654.87,178,Female,Summer,0
ZUD-6274,2024-11-25,Delhi,Kids,Kids Tshirt,M,14,2988.78,15.0,2540.46,35566.49,48,Female,Monsoon,1
ZUD-6275,2026-02-04,Mumbai,Kids,Kids Shorts,XL,13,1006.67,10.0,906.0,11777.99,288,Male,Winter,1
ZUD-6276,2025-08-27,Chennai,Men,Joggers,XL,7,723.31,10.0,650.98,4556.86,135,Female,Winter,1
ZUD-6277,2024-08-13,Bangalore,Women,Top,S,3,918.14,20.0,734.51,2203.53,178,Female,Monsoon,0
ZUD-6278,2025-04-09,Delhi,Women,Dress,S,26,1153.72,0.0,1153.72,29996.74,176,Male,Monsoon,0
ZUD-6279,2024-11-23,Pune,Men,Jacket,XL,23,2345.4,0.0,2345.4,53944.15,81,Male,Monsoon,0
ZUD-6280,2025-12-16,Bangalore,Accessories,Cap,,26,1783.2,20.0,1426.56,37090.49,132,Female,Summer,0
ZUD-6281,2026-02-09,Pune,Kids,Kids Tshirt,L,5,1465.01,10.0,1318.51,6592.56,211,Female,Winter,0
ZUD-6282,2026-03-13,Pune,Women,Jeans,L,4,3039.95,15.0,2583.96,10335.84,133,Female,Winter,0
ZUD-6283,2025-01-05,Mumbai,Women,Kurti,M,24,526.02,20.0,420.81,10099.52,285,Male,Monsoon,0
ZUD-6284,2026-04-11,Chennai,Women,Kurti,S,5,2397.98,15.0,2038.29,10191.43,194,Male,Winter,0
ZUD-6285,2025-03-21,Delhi,Men,Shirt,S,28,2207.99,30.0,1545.59,43276.57,91,Female,Monsoon,0
ZUD-6286,2024-08-11,Pune,Kids,Kids Tshirt,L,22,625.29,10.0,562.76,12380.73,252,Male,Monsoon,1
ZUD-6287,2026-01-12,Chennai,Kids,Kids Shorts,,22,2120.26,20.0,1696.21,37316.64,26,Female,Winter,1
ZUD-6288,2025-06-26,Bangalore,Kids,Kids Shorts,S,21,2639.4,30.0,1847.58,38799.14,121,Male,Winter,0
ZUD-6289,2025-08-18,Bangalore,Women,Dress,M,29,652.58,20.0,522.06,15139.76,91,Male,Monsoon,0
ZUD-6290,2025-08-29,Bangalore,Men,Joggers,S,15,641.65,0.0,641.65,9624.72,110,Male,Summer,1
ZUD-6291,2024-11-24,Mumbai,Men,Tshirt,L,1,2726.44,10.0,2453.8,2453.8,165,Female,Monsoon,0
ZUD-6292,2026-01-14,Delhi,Accessories,Socks,L,29,2155.08,15.0,1831.82,53122.75,193,Female,Winter,0
ZUD-6293,2024-10-31,Mumbai,Women,Dress,,11,1580.92,10.0,1422.83,15651.08,169,Male,Winter,1
ZUD-6294,2025-09-11,Pune,Women,Dress,,10,2559.24,10.0,2303.31,23033.13,35,Female,Monsoon,0
ZUD-6295,2024-08-16,Bangalore,Men,Joggers,M,10,2784.34,30.0,1949.04,19490.37,274,Male,Monsoon,1
ZUD-6296,2026-02-04,Chennai,Men,Shirt,M,4,1374.23,0.0,1374.23,5496.9,208,Male,Summer,1
ZUD-6297,2024-05-26,Delhi,Men,Jacket,S,12,2231.65,0.0,2231.65,26779.78,286,Male,Summer,1
ZUD-6298,2025-10-12,Mumbai,Men,Jeans,M,23,2511.24,10.0,2260.11,51982.59,30,Female,Winter,0
ZUD-6299,2024-12-26,Delhi,Women,Kurti,S,18,2767.02,10.0,2490.31,44825.67,297,Female,Winter,1
ZUD-6300,2025-12-31,Bangalore,Men,Shirt,XL,24,923.79,10.0,831.41,19953.8,176,Female,Monsoon,1
ZUD-6301,2025-04-04,Chennai,Women,Top,S,23,1554.91,10.0,1399.42,32186.55,250,Male,Winter,1
ZUD-6302,2024-06-08,Mumbai,Women,Dress,L,26,1859.15,10.0,1673.23,43504.07,32,Male,Monsoon,0
ZUD-6303,2024-07-13,Delhi,Kids,Kids Tshirt,XL,6,2116.35,10.0,1904.71,11428.28,27,Male,Monsoon,0
ZUD-6304,2025-03-17,Mumbai,Women,Dress,M,25,1511.38,30.0,1057.97,26449.18,96,Female,Winter,0
ZUD-6305,2025-01-12,Mumbai,Men,Tshirt,M,14,1447.04,0.0,1447.04,20258.56,95,Male,Summer,1
ZUD-6306,2026-02-12,Pune,Accessories,Bag,,4,594.18,30.0,415.93,1663.71,162,Female,Monsoon,0
ZUD-6307,2025-12-27,Pune,Accessories,Bag,L,13,2239.14,15.0,1903.27,24742.47,26,Female,Winter,0
ZUD-6308,2025-01-12,Delhi,Women,Top,L,22,1769.06,30.0,1238.34,27243.5,137,Male,Monsoon,0
ZUD-6309,2024-10-21,Chennai,Women,Dress,S,29,476.24,20.0,380.99,11048.72,175,Female,Summer,0
ZUD-6310,2024-05-16,Bangalore,Accessories,Cap,S,16,2932.18,0.0,2932.18,46914.89,45,Female,Monsoon,0
ZUD-6311,2025-10-22,Mumbai,Women,Top,XL,6,1805.45,0.0,1805.45,10832.71,187,Male,Winter,0
ZUD-6312,2025-04-04,Bangalore,Accessories,Cap,S,16,2620.81,10.0,2358.73,37739.63,229,Male,Monsoon,0
ZUD-6313,2025-12-29,Bangalore,Women,Dress,XL,21,2588.73,15.0,2200.42,46208.84,262,Female,Winter,0
ZUD-6314,2024-12-28,Pune,Kids,Kids Shorts,M,18,256.3,10.0,230.67,4152.09,94,Male,Summer,0
ZUD-6315,2026-04-19,Pune,Accessories,Cap,M,19,1610.29,10.0,1449.26,27535.93,15,Female,Winter,0
ZUD-6316,2025-12-30,Pune,Women,Dress,S,19,2800.17,15.0,2380.14,45222.69,282,Male,Monsoon,1
ZUD-6317,2026-02-02,Delhi,Men,Tshirt,L,22,2315.34,15.0,1968.04,43296.8,249,Female,Winter,0
ZUD-6318,2025-03-14,Mumbai,Men,Shirt,L,27,1374.06,0.0,1374.06,37099.57,201,Male,Monsoon,0
ZUD-6319,2024-08-04,Mumbai,Men,Jacket,XL,18,401.6,10.0,361.44,6505.86,11,Male,Summer,1
ZUD-6320,2024-05-10,Chennai,Accessories,Belt,L,20,290.81,10.0,261.73,5234.53,152,Female,Summer,0
ZUD-6321,2025-06-04,Chennai,Kids,Kids Dress,M,17,405.57,20.0,324.45,5515.69,236,Female,Summer,0
ZUD-6322,2026-02-27,Pune,Kids,Kids Dress,S,13,2639.71,15.0,2243.75,29168.76,63,Male,Winter,1
ZUD-6323,2025-01-11,Bangalore,Kids,Kids Shorts,M,3,2021.23,30.0,1414.86,4244.59,261,Female,Monsoon,0
ZUD-6324,2024-09-18,Delhi,Accessories,Bag,L,15,649.56,20.0,519.65,7794.77,235,Female,Summer,0
ZUD-6325,2024-05-13,Pune,Kids,Kids Dress,M,6,639.27,0.0,639.27,3835.6,59,Female,Summer,0
ZUD-6326,2024-11-21,Bangalore,Women,Skirt,S,19,2613.87,15.0,2221.79,42214.07,244,Female,Summer,0
ZUD-6327,2026-04-26,Pune,Men,Tshirt,L,14,2297.0,30.0,1607.9,22510.6,118,Male,Monsoon,0
ZUD-6328,2024-12-03,Mumbai,Men,Shirt,S,15,952.36,20.0,761.89,11428.3,286,Male,Monsoon,1
ZUD-6329,2025-07-31,Pune,Accessories,Cap,M,5,1629.41,0.0,1629.41,8147.07,260,Female,Summer,0
ZUD-6330,2024-07-23,Chennai,Accessories,Cap,M,8,1545.38,,1236.3,9890.43,99,Male,Summer,0
ZUD-6331,2025-02-22,Delhi,Accessories,Cap,L,28,1986.67,15.0,1688.67,47282.72,79,Female,Summer,0
ZUD-6332,2025-03-01,Bangalore,Accessories,Cap,,23,1721.78,30.0,1205.25,27720.67,250,Female,Monsoon,0
ZUD-6333,2024-05-18,Chennai,Men,Shirt,S,9,1297.98,20.0,1038.39,9345.47,179,Female,Monsoon,0
ZUD-6334,2025-11-22,Bangalore,Women,Dress,M,4,1567.39,0.0,1567.39,6269.54,67,Male,Summer,0
ZUD-6335,2025-04-21,Bangalore,Kids,Kids Shorts,L,7,1480.36,30.0,1036.25,7253.75,51,Female,Monsoon,1
ZUD-6336,2025-03-05,Chennai,Kids,Kids Shorts,M,18,2056.7,15.0,1748.2,31467.55,102,Male,Monsoon,1
ZUD-6337,2024-06-09,Bangalore,Women,Jeans,L,23,1980.23,30.0,1386.16,31881.65,287,Male,Winter,0
ZUD-6338,2024-10-03,Chennai,Men,Jeans,,11,1355.29,0.0,1355.29,14908.21,189,Female,Monsoon,0
ZUD-6339,2026-01-30,Bangalore,Accessories,Bag,,7,1650.17,20.0,1320.14,9240.95,80,Female,Winter,1
ZUD-6340,2025-10-31,Chennai,Accessories,Cap,,5,1946.82,0.0,1946.82,9734.11,178,Male,Summer,1
ZUD-6341,2024-08-15,Mumbai,Women,Jeans,XL,5,1051.76,20.0,841.4,4207.02,67,Male,Summer,1
ZUD-6342,2025-09-08,Chennai,Accessories,Bag,XL,26,288.63,15.0,245.34,6378.78,94,Male,Monsoon,0
ZUD-6343,2025-01-17,Delhi,Kids,Kids Dress,L,11,473.94,10.0,426.55,4692.0,21,Male,Winter,1
ZUD-6344,2025-04-05,Delhi,Accessories,Bag,M,2,1469.07,30.0,1028.35,2056.7,295,Male,Monsoon,0
ZUD-6345,2025-01-02,Mumbai,Kids,Kids Tshirt,M,29,1625.62,15.0,1381.78,40071.58,143,Male,Winter,0
ZUD-6346,2025-12-27,Mumbai,Men,Tshirt,L,23,1899.73,20.0,1519.78,34955.02,68,Female,Summer,0
ZUD-6347,2024-05-06,Mumbai,Kids,Kids Shorts,XL,17,2749.56,20.0,2199.65,37394.0,154,Male,Monsoon,0
ZUD-6348,2025-11-21,Delhi,Men,Jacket,L,23,1855.91,30.0,1299.13,29880.1,278,Male,Summer,0
ZUD-6349,2024-12-17,Mumbai,Men,Jeans,XL,22,447.34,0.0,447.34,9841.5,211,Male,Monsoon,1
ZUD-6350,2024-11-02,Bangalore,Accessories,Cap,L,14,301.84,10.0,271.66,3803.18,272,Male,Winter,1
ZUD-6351,2026-04-01,Delhi,Men,Jeans,XL,23,595.61,10.0,536.05,12329.07,188,Female,Summer,0
ZUD-6352,2025-03-06,Pune,Women,Skirt,M,29,1091.77,30.0,764.24,22162.93,29,Male,Winter,0
ZUD-6353,2024-12-12,Mumbai,Women,Skirt,XL,23,823.73,15.0,700.17,16103.91,287,Female,Winter,0
ZUD-6354,2025-12-15,Pune,Men,Tshirt,S,27,1769.46,0.0,1769.46,47775.41,45,Male,Winter,0
ZUD-6355,2025-12-28,Delhi,Men,Jacket,L,18,1886.02,0.0,1886.02,33948.28,284,Female,Summer,1
ZUD-6356,2024-07-16,Delhi,Kids,Kids Shorts,XL,10,641.65,30.0,449.15,4491.54,123,Female,Winter,1
ZUD-6357,2025-02-16,Mumbai,Men,Joggers,M,12,811.65,10.0,730.49,8765.83,206,Female,Summer,0
ZUD-6358,2025-11-06,Chennai,Kids,Kids Dress,S,22,1621.59,15.0,1378.35,30323.8,54,Male,Winter,0
ZUD-6359,2026-02-03,Chennai,Women,Skirt,S,22,1915.35,0.0,1915.35,42137.72,253,Female,Monsoon,1
ZUD-6360,2026-02-24,Bangalore,Men,Jacket,M,27,530.35,10.0,477.32,12887.54,73,Female,Monsoon,0
ZUD-6361,2024-10-09,Mumbai,Accessories,Belt,M,8,1427.84,30.0,999.49,7995.92,65,Female,Monsoon,0
ZUD-6362,2024-09-24,Chennai,Men,Jacket,L,22,2940.01,10.0,2646.01,58212.29,234,Male,Monsoon,0
ZUD-6363,2025-01-29,Chennai,Kids,Kids Dress,S,6,1769.28,0.0,1769.28,10615.69,221,Female,Winter,1
ZUD-6364,2026-01-05,Delhi,Accessories,Socks,M,19,1514.15,10.0,1362.73,25891.9,13,Female,Winter,1
ZUD-6365,2025-04-20,Bangalore,Men,Shirt,M,11,314.31,15.0,267.16,2938.77,246,Male,Summer,0
ZUD-6366,2024-06-01,Pune,Accessories,Belt,XL,21,366.22,20.0,292.98,6152.58,117,Female,Winter,0
ZUD-6367,2024-12-16,Chennai,Women,Kurti,S,7,1471.99,30.0,1030.39,7212.74,120,Female,Summer,0
ZUD-6368,2025-11-06,Mumbai,Kids,Kids Shorts,XL,2,1122.67,20.0,898.13,1796.26,84,Female,Monsoon,0
ZUD-6369,2025-04-28,Delhi,Kids,Kids Shorts,M,7,1091.76,20.0,873.41,6113.88,271,Female,Winter,1
ZUD-6370,2024-05-08,Mumbai,Men,Tshirt,XL,6,948.27,,663.79,3982.74,191,Female,Monsoon,0
ZUD-6371,2024-05-25,Mumbai,Women,Jeans,L,14,3065.55,30.0,2145.89,30042.42,223,Male,Monsoon,1
ZUD-6372,2026-04-13,Bangalore,Accessories,Cap,S,5,1846.0,15.0,1569.1,7845.49,298,Male,Summer,1
ZUD-6373,2025-11-26,Pune,Men,Jacket,L,23,2787.58,20.0,2230.06,51291.47,23,Female,Summer,0
ZUD-6374,2025-04-11,Pune,Women,Kurti,S,7,1758.0,20.0,1406.4,9844.79,296,Female,Summer,0
ZUD-6375,2025-04-26,Delhi,Accessories,Bag,M,6,2465.19,20.0,1972.15,11832.92,17,Male,Monsoon,0
ZUD-6376,2025-08-02,Chennai,Men,Shirt,L,17,1393.43,0.0,1393.43,23688.37,88,Male,Monsoon,0
ZUD-6377,2024-08-13,Mumbai,Women,Kurti,L,15,3369.64,20.0,2695.71,40435.67,114,Male,Summer,0
ZUD-6378,2024-07-13,Delhi,Women,Kurti,S,13,1468.71,10.0,1321.84,17183.92,237,Male,Monsoon,0
ZUD-6379,2025-02-10,Delhi,Women,Kurti,S,2,1180.88,10.0,1062.79,2125.58,273,Male,Monsoon,1
ZUD-6380,2026-04-02,Pune,Men,Jeans,L,9,1916.13,10.0,1724.52,15520.68,244,Female,Summer,0
ZUD-6381,2026-03-26,Delhi,Men,Tshirt,S,23,1599.79,15.0,1359.82,31275.85,53,Female,Summer,0
ZUD-6382,2024-07-13,Pune,Kids,Kids Dress,XL,20,2014.59,30.0,1410.21,28204.27,13,Male,Winter,0
ZUD-6383,2026-03-25,Pune,Women,Kurti,M,4,1659.87,15.0,1410.89,5643.54,48,Male,Winter,1
ZUD-6384,2024-11-11,Chennai,Men,Tshirt,XL,23,2312.05,30.0,1618.43,37223.97,196,Female,Summer,0
ZUD-6385,2025-03-23,Pune,Kids,Kids Shorts,XL,29,2526.37,10.0,2273.73,65938.27,96,Male,Summer,0
ZUD-6386,2025-03-27,Delhi,Accessories,Belt,S,12,2775.15,0.0,2775.15,33301.78,283,Male,Summer,0
ZUD-6387,2024-09-27,Delhi,Men,Jeans,XL,15,1007.32,20.0,805.86,12087.89,195,Female,Summer,0
ZUD-6388,2024-08-15,Pune,Kids,Kids Tshirt,L,23,488.57,20.0,390.86,8989.67,55,Male,Winter,0
ZUD-6389,2024-08-16,Delhi,Men,Jeans,XL,1,1271.09,10.0,1143.98,1143.98,185,Female,Monsoon,0
ZUD-6390,2025-04-01,Pune,Kids,Kids Tshirt,S,6,1987.05,15.0,1688.99,10133.96,29,Female,Summer,1
ZUD-6391,2024-10-21,Chennai,Kids,Kids Tshirt,M,7,1927.63,30.0,1349.34,9445.38,195,Female,Summer,0
ZUD-6392,2025-05-20,Chennai,Men,Jacket,,3,322.2,0.0,322.2,966.6,208,Male,Monsoon,1
ZUD-6393,2025-07-07,Mumbai,Kids,Kids Tshirt,S,17,1415.81,15.0,1203.44,20458.41,293,Male,Winter,0
ZUD-6394,2025-04-06,Chennai,Accessories,Cap,M,26,2284.97,30.0,1599.48,41586.41,217,Female,Summer,1
ZUD-6395,2025-07-21,Chennai,Women,Kurti,S,23,3146.66,20.0,2517.33,57898.5,127,Female,Winter,1
ZUD-6396,2024-07-25,Chennai,Men,Jeans,,18,2429.29,30.0,1700.5,30609.06,234,Female,Winter,0
ZUD-6397,2026-04-04,Bangalore,Accessories,Bag,L,27,243.4,10.0,219.06,5914.52,78,Male,Summer,1
ZUD-6398,2024-06-15,Pune,Women,Kurti,M,20,3179.63,0.0,3179.63,63592.66,168,Male,Summer,1
ZUD-6399,2025-06-21,Mumbai,Kids,Kids Tshirt,XL,29,1417.39,0.0,1417.39,41104.41,246,Female,Summer,0
ZUD-6400,2024-06-15,Bangalore,Accessories,Socks,XL,28,2254.52,0.0,2254.52,63126.45,231,Female,Winter,0
ZUD-6401,2026-02-23,Delhi,Accessories,Belt,M,6,636.18,15.0,540.76,3244.53,89,Female,Winter,0
ZUD-6402,2024-09-05,Delhi,Women,Skirt,L,20,2763.61,15.0,2349.07,46981.45,131,Female,Monsoon,1
ZUD-6403,2024-10-14,Pune,Accessories,Cap,L,18,1803.79,10.0,1623.41,29221.44,263,Female,Monsoon,0
ZUD-6404,2025-05-06,Pune,Kids,Kids Dress,L,16,879.09,30.0,615.36,9845.83,257,Female,Monsoon,1
ZUD-6405,2025-03-22,Chennai,Women,Skirt,M,5,2297.46,30.0,1608.22,8041.12,220,Female,Winter,1
ZUD-6406,2024-12-27,Delhi,Men,Jeans,XL,24,2066.26,15.0,1756.32,42151.66,97,Female,Monsoon,0
ZUD-6407,2025-03-08,Pune,Accessories,Belt,M,8,2053.29,0.0,2053.29,16426.32,136,Female,Monsoon,0
ZUD-6408,2026-03-07,Bangalore,Kids,Kids Dress,S,3,1723.32,10.0,1550.99,4652.97,228,Male,Monsoon,0
ZUD-6409,2024-11-10,Pune,Men,Jeans,S,22,416.89,0.0,416.89,9171.55,249,Female,Summer,1
ZUD-6410,2025-10-07,Delhi,Kids,Kids Dress,S,25,1026.88,15.0,872.85,21821.23,42,Male,Summer,1
ZUD-6411,2024-10-04,Bangalore,Women,Top,S,27,3285.29,20.0,2628.23,70962.27,41,Male,Summer,0
ZUD-6412,2025-05-26,Mumbai,Men,Jeans,S,8,1633.42,10.0,1470.07,11760.59,145,Male,Summer,0
ZUD-6413,2024-10-05,Delhi,Kids,Kids Tshirt,XL,16,2862.07,15.0,2432.76,38924.21,120,Male,Summer,1
ZUD-6414,2026-03-02,Pune,Women,Skirt,XL,17,3426.62,15.0,2912.63,49514.72,210,Male,Winter,0
ZUD-6415,2024-08-01,Bangalore,Men,Jeans,S,22,1793.27,10.0,1613.94,35506.79,86,Male,Monsoon,0
ZUD-6416,2025-12-07,Bangalore,Women,Jeans,S,12,3131.85,20.0,2505.48,30065.76,179,Male,Monsoon,0
ZUD-6417,2025-02-17,Pune,Accessories,Cap,M,27,2222.52,0.0,2222.52,60008.08,293,Female,Summer,1
ZUD-6418,2025-06-19,Bangalore,Women,Jeans,M,4,2817.17,10.0,2535.45,10141.82,77,Female,Monsoon,0
ZUD-6419,2026-03-14,Pune,Accessories,Belt,L,14,850.89,15.0,723.25,10125.55,17,Female,Monsoon,0
ZUD-6420,2024-06-18,Chennai,Kids,Kids Dress,L,5,451.01,20.0,360.8,1804.02,234,Male,Winter,0
ZUD-6421,2026-04-10,Mumbai,Kids,Kids Tshirt,M,16,2473.33,10.0,2226.0,35615.93,238,Male,Summer,1
ZUD-6422,2025-02-24,Chennai,Women,Kurti,L,2,1202.48,10.0,1082.24,2164.47,210,Female,Monsoon,0
ZUD-6423,2026-03-29,Bangalore,Kids,Kids Tshirt,L,27,1599.33,20.0,1279.46,34545.46,192,Female,Summer,1
ZUD-6424,2025-07-11,Delhi,Accessories,Socks,M,10,1191.6,,1012.86,10128.61,266,Male,Winter,0
ZUD-6425,2025-05-06,Mumbai,Men,Jeans,S,26,2446.02,20.0,1956.81,50877.12,137,Female,Summer,0
ZUD-6426,2024-12-28,Bangalore,Men,Jeans,S,26,2008.18,0.0,2008.18,52212.62,222,Female,Monsoon,0
ZUD-6427,2025-07-04,Pune,Accessories,Belt,L,2,1799.89,0.0,1799.89,3599.79,205,Male,Monsoon,0
ZUD-6428,2026-02-17,Bangalore,Men,Joggers,S,8,1111.18,30.0,777.83,6222.6,86,Female,Summer,0
ZUD-6429,2024-05-05,Mumbai,Men,Jeans,L,24,1934.74,10.0,1741.27,41790.48,22,Male,Monsoon,0
ZUD-6430,2024-05-08,Delhi,Kids,Kids Shorts,L,9,959.81,10.0,863.83,7774.46,248,Female,Winter,0
ZUD-6431,2024-11-14,Mumbai,Women,Jeans,M,10,1830.58,0.0,1830.58,18305.83,142,Male,Summer,0
ZUD-6432,2026-01-30,Bangalore,Women,Top,L,28,1312.69,0.0,1312.69,36755.19,237,Male,Monsoon,0
ZUD-6433,2026-03-10,Delhi,Kids,Kids Tshirt,M,25,223.18,10.0,200.86,5021.48,130,Female,Summer,0
ZUD-6434,2025-02-16,Bangalore,Accessories,Belt,S,18,2943.02,0.0,2943.02,52974.33,231,Female,Monsoon,0
ZUD-6435,2025-10-07,Bangalore,Kids,Kids Shorts,XL,17,1976.28,15.0,1679.84,28557.26,177,Female,Summer,0
ZUD-6436,2025-12-31,Bangalore,Kids,Kids Tshirt,L,16,2101.43,30.0,1471.0,23535.98,58,Male,Monsoon,1
ZUD-6437,2025-06-07,Mumbai,Kids,Kids Dress,XL,20,1382.14,10.0,1243.93,24878.56,152,Female,Monsoon,0
ZUD-6438,2024-07-26,Bangalore,Men,Jeans,S,11,1282.93,20.0,1026.34,11289.77,169,Female,Monsoon,0
ZUD-6439,2026-02-23,Pune,Accessories,Belt,XL,8,2943.31,10.0,2648.98,21191.81,33,Female,Summer,0
ZUD-6440,2024-06-16,Delhi,Women,Dress,L,22,1956.21,20.0,1564.97,34429.32,173,Male,Monsoon,0
ZUD-6441,2024-08-26,Bangalore,Men,Joggers,S,3,1697.21,30.0,1188.04,3564.13,270,Female,Winter,0
ZUD-6442,2024-09-19,Bangalore,Men,Tshirt,XL,13,1767.01,0.0,1767.01,22971.17,246,Female,Monsoon,0
ZUD-6443,2025-09-19,Delhi,Women,Skirt,XL,8,1200.89,15.0,1020.75,8166.04,213,Female,Monsoon,0
ZUD-6444,2026-01-07,Bangalore,Kids,Kids Tshirt,S,25,1109.64,15.0,943.2,23579.91,169,Female,Winter,0
ZUD-6445,2025-02-15,Mumbai,Men,Shirt,M,19,609.52,20.0,487.62,9264.7,169,Male,Summer,0
ZUD-6446,2024-11-30,Bangalore,Women,Dress,L,16,674.44,15.0,573.27,9172.39,67,Female,Monsoon,0
ZUD-6447,2024-06-14,Bangalore,Accessories,Cap,,24,2858.47,0.0,2858.47,68603.29,294,Male,Summer,0
